TIMESTAMP,GLOBAL_Avg,DIRECT_Avg
2023-01-01 17:19:00,44.2395,35.9283
2023-01-01 17:20:00,41.206,24.1429
2023-01-01 17:21:00,38.7138,17.7899
2023-01-01 17:22:00,36.8505,16.5774
2023-01-01 17:23:00,35.3057,18.058
2023-01-01 17:24:00,34.1926,25.2377
2023-01-01 17:25:00,33.4516,37.4595
2023-01-01 17:26:00,32.5987,48.7488
2023-01-01 17:27:00,31.4969,58.5054
2023-01-01 17:28:00,29.9728,58.9315
2023-01-01 17:29:00,28.1747,45.8889
2023-01-01 17:30:00,26.4851,26.6692
2023-01-01 17:31:00,25.1367,16.4672
2023-01-01 17:32:00,23.8272,12.1012
2023-01-01 17:33:00,22.295,11.565
2023-01-01 17:34:00,20.7023,9.27403
2023-01-01 17:35:00,18.9624,4.54019
2023-01-01 17:36:00,17.1494,2.25819
2023-01-01 17:37:00,15.1217,1.37189
2023-01-01 17:38:00,13.0724,0.896721
2023-01-01 17:39:00,11.1236,0.607744
2023-01-01 17:40:00,9.39845,0.397715
2023-01-01 17:41:00,7.87084,0.302382
2023-01-01 17:42:00,6.67208,0.178748
2023-01-01 17:43:00,5.92085,0.0670308
2023-01-01 17:44:00,5.1559,-0.0163852
2023-01-01 17:45:00,4.17289,-0.0804365
2023-01-01 17:46:00,3.0506,-0.153425
2023-01-01 17:47:00,2.06188,-0.154914
2023-01-01 17:48:00,1.3883,-0.120655
2023-01-01 17:49:00,0.907647,-0.154915
2023-01-01 17:50:00,0.540022,-0.214498
2023-01-01 17:51:00,0.397312,-0.178749
2023-01-01 17:52:00,0.0627935,-0.217478
2023-01-01 17:53:00,-0.477234,-0.227906
2023-01-01 17:54:00,-0.866556,-0.241313
2023-01-01 17:55:00,-1.10974,-0.236844
2023-01-01 17:56:00,-1.33351,-0.236844
2023-01-01 17:57:00,-1.51961,-0.262166
2023-01-01 17:58:00,-1.67944,-0.241311
2023-01-01 17:59:00,-1.81531,-0.244291
2023-01-01 18:00:00,-1.97286,-0.238333
2023-01-01 18:01:00,-2.17723,-0.260676
2023-01-01 18:02:00,-2.24573,-0.251738
2023-01-01 18:03:00,-2.3325,-0.275572
2023-01-01 18:04:00,-2.42157,-0.263657
2023-01-01 18:05:00,-2.47293,-0.241312
2023-01-01 18:06:00,-2.52316,-0.24578
2023-01-01 18:07:00,-2.55285,-0.259186
2023-01-01 18:08:00,-2.52772,-0.263654
2023-01-01 18:09:00,-2.53114,-0.248758
2023-01-01 18:10:00,-2.53684,-0.230882
2023-01-01 18:11:00,-2.5688,-0.239819
2023-01-01 18:12:00,-2.59392,-0.23982
2023-01-01 18:13:00,-2.55967,-0.245778
2023-01-01 18:14:00,-2.55853,-0.241309
2023-01-01 18:15:00,-2.57223,-0.23833
2023-01-01 18:16:00,-2.53685,-0.239821
2023-01-01 18:17:00,-2.50717,-0.24429
2023-01-01 18:18:00,-2.51744,-0.24131
2023-01-01 18:19:00,-2.538,-0.239821
2023-01-01 18:20:00,-2.57225,-0.221947
2023-01-01 18:21:00,-2.58025,-0.213009
2023-01-01 18:22:00,-2.59852,-0.218968
2023-01-01 18:23:00,-2.63733,-0.233863
2023-01-01 18:24:00,-2.64759,-0.213008
2023-01-01 18:25:00,-2.63846,-0.169811
2023-01-01 18:26:00,-2.58138,-0.202582
2023-01-01 18:27:00,-2.55968,-0.223436
2023-01-01 18:28:00,-2.50945,-0.223435
2023-01-01 18:29:00,-2.51059,-0.235352
2023-01-01 18:30:00,-2.5471,-0.223433
2023-01-01 18:31:00,-2.6213,-0.196621
2023-01-01 18:32:00,-2.6373,-0.108738
2023-01-01 18:33:00,-2.60763,-0.123634
2023-01-01 18:34:00,-2.63161,-0.193644
2023-01-01 18:35:00,-2.72865,-0.131082
2023-01-01 18:36:00,-2.71951,-0.0327704
2023-01-01 18:37:00,-2.64188,-0.00893738
2023-01-01 18:38:00,-2.59164,-0.0595824
2023-01-01 18:39:00,-2.62932,-0.0744781
2023-01-01 18:40:00,-2.65329,-0.0580929
2023-01-01 18:41:00,-2.54254,0.0223434
2023-01-01 18:42:00,-2.40783,-0.150446
2023-01-01 18:43:00,-2.36217,-0.215988
2023-01-01 18:44:00,-2.34961,-0.221945
2023-01-01 18:45:00,-2.37929,-0.20854
2023-01-01 18:46:00,-2.28566,-0.0998006
2023-01-01 18:47:00,-2.31648,-0.150445
2023-01-01 18:48:00,-2.42723,-0.111717
2023-01-01 18:49:00,-2.50829,-0.0148956
2023-01-01 18:50:00,-2.40097,-0.00595823
2023-01-01 18:51:00,-2.18976,-0.0536242
2023-01-01 18:52:00,-2.10756,-0.125123
2023-01-01 18:53:00,-1.9443,-0.202581
2023-01-01 18:54:00,-1.93517,-0.230883
2023-01-01 18:55:00,-2.03222,-0.17279
2023-01-01 18:56:00,-1.88608,-0.162362
2023-01-01 18:57:00,-1.92604,-0.265142
2023-01-01 18:58:00,-2.09157,-0.265141
2023-01-01 18:59:00,-2.16121,-0.223433
2023-01-01 19:00:00,-2.10071,-0.220455
2023-01-01 19:01:00,-2.10642,-0.220455
2023-01-01 19:02:00,-2.16351,-0.235351
2023-01-01 19:03:00,-2.23085,-0.229392
2023-01-01 19:04:00,-2.33703,-0.1996
2023-01-01 19:05:00,-2.44663,-0.162361
2023-01-01 19:06:00,-2.47519,-0.0938426
2023-01-01 19:07:00,-2.43752,-0.0387288
2023-01-01 19:08:00,-2.38842,-0.0923528
2023-01-01 19:09:00,-2.49574,-0.165342
2023-01-01 19:10:00,-2.50601,-0.0849049
2023-01-01 19:11:00,-2.41581,-0.0357494
2023-01-01 19:12:00,-2.31192,-0.0461763
2023-01-01 19:13:00,-2.23885,-0.104269
2023-01-01 19:14:00,-2.23543,-0.163851
2023-01-01 19:15:00,-2.35302,-0.137039
2023-01-01 19:16:00,-2.36329,-0.0297911
2023-01-01 19:17:00,-2.25483,0.0834149
2023-01-01 19:18:00,-2.12695,0.0312805
2023-01-01 19:19:00,-2.06416,-0.116185
2023-01-01 19:20:00,-2.079,-0.13406
2023-01-01 19:21:00,-2.08129,-0.0849046
2023-01-01 19:22:00,-2.02535,-0.00893729
2023-01-01 19:23:00,-1.90548,-0.123633
2023-01-01 19:24:00,-1.98539,-0.172789
2023-01-01 19:25:00,-1.94314,-0.140017
2023-01-01 19:26:00,-1.91459,-0.165339
2023-01-01 19:27:00,-1.87121,-0.134059
2023-01-01 19:28:00,-1.86207,-0.137038
2023-01-01 19:29:00,-1.92144,-0.144486
2023-01-01 19:30:00,-1.97053,-0.0506443
2023-01-01 19:31:00,-1.98195,0.0148954
2023-01-01 19:32:00,-1.94542,0.00297909
2023-01-01 19:33:00,-1.88262,-0.0029791
2023-01-01 19:34:00,-1.9066,-0.0134059
2023-01-01 19:35:00,-1.90775,0.0372388
2023-01-01 19:36:00,-1.93173,0.00893731
2023-01-01 19:37:00,-1.91347,-0.0148955
2023-01-01 19:38:00,-1.83127,0.0238329
2023-01-01 19:39:00,-1.72737,0.0148956
2023-01-01 19:40:00,-1.58695,0.00446867
2023-01-01 19:41:00,-1.49446,-0.0491553
2023-01-01 19:42:00,-1.45564,-0.0700086
2023-01-01 19:43:00,-1.43737,-0.0834146
2023-01-01 19:44:00,-1.43852,-0.0566031
2023-01-01 19:45:00,-1.43852,-0.0446866
2023-01-01 19:46:00,-1.43167,-0.0461761
2023-01-01 19:47:00,-1.43167,-0.029791
2023-01-01 19:48:00,-1.4271,0.0119163
2023-01-01 19:49:00,-1.39056,0.0268118
2023-01-01 19:50:00,-1.39969,-0.0327699
2023-01-01 19:51:00,-1.42139,0.0238327
2023-01-01 19:52:00,-1.32663,0.0178745
2023-01-01 19:53:00,-1.36431,-0.0521343
2023-01-01 19:54:00,-1.39513,-0.0476654
2023-01-01 19:55:00,-1.43623,-0.0402176
2023-01-01 19:56:00,-1.44879,-0.0134059
2023-01-01 19:57:00,-1.42596,-0.0193641
2023-01-01 19:58:00,-1.46591,-0.03277
2023-01-01 19:59:00,-1.47732,-0.0253221
2023-01-01 20:00:00,-1.52185,-0.0119163
2023-01-01 20:01:00,-1.52755,-0.00148953
2023-01-01 20:02:00,-1.55724,-0.025322
2023-01-01 20:03:00,-1.60975,-0.00297903
2023-01-01 20:04:00,-1.5892,0.0119163
2023-01-01 20:05:00,-1.60291,-0.00148955
2023-01-01 20:06:00,-1.60405,0.0208535
2023-01-01 20:07:00,-1.63031,5.96047e-09
2023-01-01 20:08:00,-1.69995,-0.0283013
2023-01-01 20:09:00,-1.78444,0.0372386
2023-01-01 20:10:00,-1.80728,0.0670295
2023-01-01 20:11:00,-1.88377,0.0148955
2023-01-01 20:12:00,-1.94998,0.0268118
2023-01-01 20:13:00,-1.94428,0.0417072
2023-01-01 20:14:00,-1.8518,-0.0104268
2023-01-01 20:15:00,-1.82211,-0.0521338
2023-01-01 20:16:00,-1.8027,-0.0938408
2023-01-01 20:17:00,-1.72163,-0.1281
2023-01-01 20:18:00,-1.68738,-0.178743
2023-01-01 20:19:00,-1.68967,-0.181723
2023-01-01 20:20:00,-1.70223,-0.177254
2023-01-01 20:21:00,-1.7205,-0.15938
2023-01-01 20:22:00,-1.73077,-0.148954
2023-01-01 20:23:00,-1.72506,-0.144485
2023-01-01 20:24:00,-1.76844,-0.107246
2023-01-01 20:25:00,-1.73533,-0.0476649
2023-01-01 20:26:00,-1.75017,-0.0461753
2023-01-01 20:27:00,-1.79812,-0.0431962
2023-01-01 20:28:00,-1.82096,-0.0431963
2023-01-01 20:29:00,-1.85064,-0.0342593
2023-01-01 20:30:00,-1.84151,-0.0268115
2023-01-01 20:31:00,-1.83351,-0.028301
2023-01-01 20:32:00,-1.78785,-0.0417069
2023-01-01 20:33:00,-1.78328,-0.0461754
2023-01-01 20:34:00,-1.7593,-0.0357486
2023-01-01 20:35:00,-1.73647,-0.0446858
2023-01-01 20:36:00,-1.70336,-0.0446857
2023-01-01 20:37:00,-1.67939,-0.0372382
2023-01-01 20:38:00,-1.64514,-0.0134057
2023-01-01 20:39:00,-1.55952,0.00744768
2023-01-01 20:40:00,-1.46134,-0.0789452
2023-01-01 20:41:00,-1.47618,-0.0923511
2023-01-01 20:42:00,-1.47389,-0.0610707
2023-01-01 20:43:00,-1.4659,-0.022343
2023-01-01 20:44:00,-1.48074,-0.0178744
2023-01-01 20:45:00,-1.46704,0.00148953
2023-01-01 20:46:00,-1.4716,-0.00297904
2023-01-01 20:47:00,-1.52754,-0.0327695
2023-01-01 20:48:00,-1.60517,-0.0431961
2023-01-01 20:49:00,-1.58006,-0.00446858
2023-01-01 20:50:00,-1.60861,-0.0268115
2023-01-01 20:51:00,-1.64514,-0.0253219
2023-01-01 20:52:00,-1.55037,-0.00595806
2023-01-01 20:53:00,-1.52524,-0.0238321
2023-01-01 20:54:00,-1.52981,-0.0849021
2023-01-01 20:55:00,-1.5378,-0.0849021
2023-01-01 20:56:00,-1.5378,-0.0774546
2023-01-01 20:57:00,-1.52753,-0.126609
2023-01-01 20:58:00,-1.52296,-0.15193
2023-01-01 20:59:00,-1.55378,-0.141503
2023-01-01 21:00:00,-1.60973,-0.129587
2023-01-01 21:01:00,-1.59375,-0.102776
2023-01-01 21:02:00,-1.55493,-0.111713
2023-01-01 21:03:00,-1.5241,-0.134056
2023-01-01 21:04:00,-1.48643,-0.144482
2023-01-01 21:05:00,-1.53438,-0.144482
2023-01-01 21:06:00,-1.54351,-0.0878809
2023-01-01 21:07:00,-1.51839,-0.0953282
2023-01-01 21:08:00,-1.51839,-0.0908595
2023-01-01 21:09:00,-1.45788,-0.111713
2023-01-01 21:10:00,-1.43277,-0.0953281
2023-01-01 21:11:00,-1.48414,-0.0908596
2023-01-01 21:12:00,-1.47729,-0.0789435
2023-01-01 21:13:00,-1.42478,-0.0521327
2023-01-01 21:14:00,-1.44876,-0.0536225
2023-01-01 21:15:00,-1.51155,-0.0893709
2023-01-01 21:16:00,-1.56749,-0.049154
2023-01-01 21:17:00,-1.59146,-0.0342587
2023-01-01 21:18:00,-1.60173,-0.0223426
2023-01-01 21:19:00,-1.65197,-0.0863916
2023-01-01 21:20:00,-1.73873,-0.0551118
2023-01-01 21:21:00,-1.69877,0.00744752
2023-01-01 21:22:00,-1.72274,-0.0014895
2023-01-01 21:23:00,-1.75014,0.0014895
2023-01-01 21:24:00,-1.72045,-0.0119159
2023-01-01 21:25:00,-1.68848,-0.0238319
2023-01-01 21:26:00,-1.74214,-0.0580903
2023-01-01 21:27:00,-1.77297,-0.00893699
2023-01-01 21:28:00,-1.78895,-0.023832
2023-01-01 21:29:00,-1.78896,-9.56158e-09
2023-01-01 21:30:00,-1.75129,-0.0372377
2023-01-01 21:31:00,-1.72503,-0.0863916
2023-01-01 21:32:00,-1.65083,-0.114692
2023-01-01 21:33:00,-1.63941,-0.140014
2023-01-01 21:34:00,-1.61772,-0.141503
2023-01-01 21:35:00,-1.5652,-0.147461
2023-01-01 21:36:00,-1.53209,-0.153419
2023-01-01 21:37:00,-1.52638,-0.144482
2023-01-01 21:38:00,-1.53552,-0.134056
2023-01-01 21:39:00,-1.54922,-0.116182
2023-01-01 21:40:00,-1.56862,-0.0953282
2023-01-01 21:41:00,-1.60857,-0.0580905
2023-01-01 21:42:00,-1.60515,-0.0223425
2023-01-01 21:43:00,-1.57547,-0.0372376
2023-01-01 21:44:00,-1.58118,-0.0357482
2023-01-01 21:45:00,-1.54922,-0.0327692
2023-01-01 21:46:00,-1.46474,-2.6077e-09
2023-01-01 21:47:00,-1.45104,-0.0253217
2023-01-01 21:48:00,-1.40194,-0.00744753
2023-01-01 21:49:00,-1.37568,-0.0297901
2023-01-01 21:50:00,-1.35627,-0.00893703
2023-01-01 21:51:00,-1.30147,-0.011916
2023-01-01 21:52:00,-1.2969,-0.0163844
2023-01-01 21:53:00,-1.19187,-0.00744748
2023-01-01 21:54:00,-1.22498,-0.0521325
2023-01-01 21:55:00,-1.18617,-0.0312795
2023-01-01 21:56:00,-1.21699,-0.0774538
2023-01-01 21:57:00,-1.23411,-0.0491534
2023-01-01 21:58:00,-1.28092,-0.047664
2023-01-01 21:59:00,-1.23297,-0.0193634
2023-01-01 22:00:00,-1.2695,-0.102775
2023-01-01 22:01:00,-1.32202,-0.101286
2023-01-01 22:02:00,-1.34142,-0.0566007
2023-01-01 22:03:00,-1.37111,-0.0402163
2023-01-01 22:04:00,-1.39736,-0.0417057
2023-01-01 22:05:00,-1.44189,-0.0431954
2023-01-01 22:06:00,-1.44303,-0.0104265
2023-01-01 22:07:00,-1.49783,0.0119159
2023-01-01 22:08:00,-1.52409,-0.0044685
2023-01-01 22:09:00,-1.51724,0.00595798
2023-01-01 22:10:00,-1.46701,0.00893695
2023-01-01 22:11:00,-1.43733,-0.0312795
2023-01-01 22:12:00,-1.43847,-0.0789433
2023-01-01 22:13:00,-1.46473,-0.080433
2023-01-01 22:14:00,-1.49213,-0.0849015
2023-01-01 22:15:00,-1.483,-0.092349
2023-01-01 22:16:00,-1.49898,-0.0953279
2023-01-01 22:17:00,-1.50469,-0.0997967
2023-01-01 22:18:00,-1.48186,-0.102776
2023-01-01 22:19:00,-1.44989,-0.0997969
2023-01-01 22:20:00,-1.4362,-0.105755
2023-01-01 22:21:00,-1.38482,-0.104266
2023-01-01 22:22:00,-1.32203,-0.093839
2023-01-01 22:23:00,-1.31746,-0.126608
2023-01-01 22:24:00,-1.30377,-0.120651
2023-01-01 22:25:00,-1.28321,-0.110224
2023-01-01 22:26:00,-1.26266,-0.0774541
2023-01-01 22:27:00,-1.23526,-0.053622
2023-01-01 22:28:00,-1.19872,-0.0476639
2023-01-01 22:29:00,-1.1679,-0.0521325
2023-01-01 22:30:00,-1.1405,-0.0134055
2023-01-01 22:31:00,-1.1131,-0.011916
2023-01-01 22:32:00,-1.0994,-0.00446849
2023-01-01 22:33:00,-1.04689,5.46376e-09
2023-01-01 22:34:00,-1.00693,-0.0253215
2023-01-01 22:35:00,-0.968115,-0.0431955
2023-01-01 22:36:00,-0.958979,-0.0387269
2023-01-01 22:37:00,-0.96012,-0.0417059
2023-01-01 22:38:00,-0.962405,-0.047664
2023-01-01 22:39:00,-0.986375,-0.0387268
2023-01-01 22:40:00,-1.01377,-0.0208529
2023-01-01 22:41:00,-1.00464,-0.00744748
2023-01-01 22:42:00,-1.01948,-0.00893694
2023-01-01 22:43:00,-1.05944,0.00148949
2023-01-01 22:44:00,-1.08455,-0.00148949
2023-01-01 22:45:00,-1.09483,0.00744747
2023-01-01 22:46:00,-1.12452,0.00893697
2023-01-01 22:47:00,-1.16333,0.0193635
2023-01-01 22:48:00,-1.16675,0.0148949
2023-01-01 22:49:00,-1.16447,0.0104264
2023-01-01 22:50:00,-1.19301,-0.0104264
2023-01-01 22:51:00,-1.23068,0.0223423
2023-01-01 22:52:00,-1.23297,0.0342583
2023-01-01 22:53:00,-1.23297,0.0193634
2023-01-01 22:54:00,-1.22954,-0.0119159
2023-01-01 22:55:00,-1.23182,-0.0387268
2023-01-01 22:56:00,-1.22954,-0.0625586
2023-01-01 22:57:00,-1.22954,-0.0461742
2023-01-01 22:58:00,-1.21812,-0.0342583
2023-01-01 22:59:00,-1.18388,-0.0148949
2023-01-01 23:00:00,-1.12794,-0.0268108
2023-01-01 23:01:00,-1.10282,-0.0506425
2023-01-01 23:02:00,-1.09369,-0.0551111
2023-01-01 23:03:00,-1.08569,-0.049153
2023-01-01 23:04:00,-1.08569,-0.0789424
2023-01-01 23:05:00,-1.09026,-0.0580901
2023-01-01 23:06:00,-1.09711,-0.0446848
2023-01-01 23:07:00,-1.09597,-0.0312793
2023-01-01 23:08:00,-1.14506,-0.0402163
2023-01-01 23:09:00,-1.17817,-0.0357478
2023-01-01 23:10:00,-1.20214,0.00595796
2023-01-01 23:11:00,-1.16561,0.0193633
2023-01-01 23:12:00,-1.16447,-0.00893695
2023-01-01 23:13:00,-1.16561,-0.0163845
2023-01-01 23:14:00,-1.17816,-0.0163844
2023-01-01 23:15:00,-1.19414,-0.0178738
2023-01-01 23:16:00,-1.17816,-0.0268106
2023-01-01 23:17:00,-1.18729,-0.0297896
2023-01-01 23:18:00,-1.16903,-0.0297897
2023-01-01 23:19:00,-1.17931,-0.0402161
2023-01-01 23:20:00,-1.15647,-0.0283001
2023-01-01 23:21:00,-1.17017,-0.0223423
2023-01-01 23:22:00,-1.16675,0.00297899
2023-01-01 23:23:00,-1.17246,-0.0148949
2023-01-01 23:24:00,-1.14278,3.22858e-09
2023-01-01 23:25:00,-1.09369,-0.0268108
2023-01-01 23:26:00,-1.12794,-0.0536217
2023-01-01 23:27:00,-1.16903,-0.0446847
2023-01-01 23:28:00,-1.23867,-0.0297897
2023-01-01 23:29:00,-1.29233,0.0178738
2023-01-01 23:30:00,-1.35626,0.00446845
2023-01-01 23:31:00,-1.42134,-0.0625587
2023-01-01 23:32:00,-1.4944,-0.0431952
2023-01-01 23:33:00,-1.50924,-0.0461742
2023-01-01 23:34:00,-1.46244,-0.0387268
2023-01-01 23:35:00,-1.39851,-0.0655378
2023-01-01 23:36:00,-1.31517,-0.0819221
2023-01-01 23:37:00,-1.27292,-0.0863902
2023-01-01 23:38:00,-1.3026,-0.055111
2023-01-01 23:39:00,-1.22726,-0.0476636
2023-01-01 23:40:00,-1.15077,-0.0774534
2023-01-01 23:41:00,-1.13022,-0.0789429
2023-01-01 23:42:00,-1.15191,-0.0670269
2023-01-01 23:43:00,-1.16675,-0.046174
2023-01-01 23:44:00,-1.17017,-0.00446845
2023-01-01 23:45:00,-1.16104,-0.0342582
2023-01-01 23:46:00,-1.15876,-0.0655374
2023-01-01 23:47:00,-1.21584,-0.0595795
2023-01-01 23:48:00,-1.33229,-0.00744743
2023-01-01 23:49:00,-1.39736,0.0506426
2023-01-01 23:50:00,-1.35854,0.0372372
2023-01-01 23:51:00,-1.32886,0.0283003
2023-01-01 23:52:00,-1.33457,0.0268107
2023-01-01 23:53:00,-1.36196,0.0387264
2023-01-01 23:54:00,-1.37109,0.0402158
2023-01-01 23:55:00,-1.38822,0.0461738
2023-01-01 23:56:00,-1.43388,0.0908583
2023-01-01 23:57:00,-1.47955,0.113201
2023-01-01 23:58:00,-1.46471,0.117669
2023-01-01 23:59:00,-1.44873,0.11618
2023-01-02 00:00:00,-1.48641,0.0685163
2023-01-02 00:01:00,-1.43274,0.0268106
2023-01-02 00:02:00,-1.43959,-0.0297896
2023-01-02 00:03:00,-1.41333,-0.0551107
2023-01-02 00:04:00,-1.41562,-0.0551108
2023-01-02 00:05:00,-1.52521,-0.0163843
2023-01-02 00:06:00,-1.62682,-0.0521317
2023-01-02 00:07:00,-1.6622,-0.0402157
2023-01-02 00:08:00,-1.65078,-0.0819208
2023-01-02 00:09:00,-1.63709,-0.117669
2023-01-02 00:10:00,-1.61198,-0.129585
2023-01-02 00:11:00,-1.63253,-0.129585
2023-01-02 00:12:00,-1.63481,-0.0968162
2023-01-02 00:13:00,-1.60285,-0.0729847
2023-01-02 00:14:00,-1.62112,-0.0938375
2023-01-02 00:15:00,-1.63824,-0.0968165
2023-01-02 00:16:00,-1.67249,-0.11469
2023-01-02 00:17:00,-1.72273,-0.0908588
2023-01-02 00:18:00,-1.7136,-0.0491531
2023-01-02 00:19:00,-1.71131,-0.049153
2023-01-02 00:20:00,-1.70559,-0.077453
2023-01-02 00:21:00,-1.67363,-0.0819215
2023-01-02 00:22:00,-1.65079,-0.0863899
2023-01-02 00:23:00,-1.64394,-0.0908583
2023-01-02 00:24:00,-1.64851,-0.104264
2023-01-02 00:25:00,-1.64395,-0.117669
2023-01-02 00:26:00,-1.63481,-0.131074
2023-01-02 00:27:00,-1.65079,-0.134053
2023-01-02 00:28:00,-1.73185,-0.137032
2023-01-02 00:29:00,-1.78323,-0.123627
2023-01-02 00:30:00,-1.81748,-0.0819217
2023-01-02 00:31:00,-1.87342,-0.0625584
2023-01-02 00:32:00,-1.92594,-0.0849007
2023-01-02 00:33:00,-1.95904,-0.0893691
2023-01-02 00:34:00,-1.95333,-0.0878794
2023-01-02 00:35:00,-1.95904,-0.0804321
2023-01-02 00:36:00,-1.9305,-0.0551109
2023-01-02 00:37:00,-1.86314,-0.0849006
2023-01-02 00:38:00,-1.77409,-0.120648
2023-01-02 00:39:00,-1.66792,-0.135542
2023-01-02 00:40:00,-1.6348,-0.145968
2023-01-02 00:41:00,-1.61083,-0.151927
2023-01-02 00:42:00,-1.6348,-0.148947
2023-01-02 00:43:00,-1.63137,-0.153415
2023-01-02 00:44:00,-1.63252,-0.153415
2023-01-02 00:45:00,-1.63366,-0.162353
2023-01-02 00:46:00,-1.63938,-0.138522
2023-01-02 00:47:00,-1.64623,-0.132564
2023-01-02 00:48:00,-1.63252,-0.137031
2023-01-02 00:49:00,-1.63595,-0.137032
2023-01-02 00:50:00,-1.60969,-0.140011
2023-01-02 00:51:00,-1.62111,-0.140011
2023-01-02 00:52:00,-1.61882,-0.140011
2023-01-02 00:53:00,-1.55147,-0.148947
2023-01-02 00:54:00,-1.50352,-0.156395
2023-01-02 00:55:00,-1.50694,-0.159374
2023-01-02 00:56:00,-1.5937,-0.162353
2023-01-02 00:57:00,-1.64736,-0.135542
2023-01-02 00:58:00,-1.67704,-0.134053
2023-01-02 00:59:00,-1.66791,-0.132563
2023-01-02 01:00:00,-1.69188,-0.132563
2023-01-02 01:01:00,-1.74781,-0.137031
2023-01-02 01:02:00,-1.7912,-0.132562
2023-01-02 01:03:00,-1.83915,-0.132563
2023-01-02 01:04:00,-1.87226,-0.134052
2023-01-02 01:05:00,-1.89965,-0.134052
2023-01-02 01:06:00,-1.88823,-0.131073
2023-01-02 01:07:00,-1.8871,-0.134052
2023-01-02 01:08:00,-1.88939,-0.134053
2023-01-02 01:09:00,-1.9088,-0.144479
2023-01-02 01:10:00,-1.85971,-0.134053
2023-01-02 01:11:00,-1.80148,-0.14001
2023-01-02 01:12:00,-1.80947,-0.137031
2023-01-02 01:13:00,-1.7912,-0.14001
2023-01-02 01:14:00,-1.75581,-0.134052
2023-01-02 01:15:00,-1.76266,-0.134052
2023-01-02 01:16:00,-1.71014,-0.123626
2023-01-02 01:17:00,-1.68503,-0.135542
2023-01-02 01:18:00,-1.6154,-0.140011
2023-01-02 01:19:00,-1.49553,-0.145968
2023-01-02 01:20:00,-1.47726,-0.153416
2023-01-02 01:21:00,-1.46813,-0.132564
2023-01-02 01:22:00,-1.45672,-0.129585
2023-01-02 01:23:00,-1.42589,-0.119158
2023-01-02 01:24:00,-1.36539,-0.105753
2023-01-02 01:25:00,-1.30488,-0.126606
2023-01-02 01:26:00,-1.26835,-0.131074
2023-01-02 01:27:00,-1.31173,-0.137032
2023-01-02 01:28:00,-1.3768,-0.137032
2023-01-02 01:29:00,-1.37451,-0.0997947
2023-01-02 01:30:00,-1.32314,-0.0938371
2023-01-02 01:31:00,-1.30716,-0.108732
2023-01-02 01:32:00,-1.32771,-0.107242
2023-01-02 01:33:00,-1.39963,-0.104263
2023-01-02 01:34:00,-1.40191,-0.120647
2023-01-02 01:35:00,-1.42816,-0.119157
2023-01-02 01:36:00,-1.45555,-0.117667
2023-01-02 01:37:00,-1.47268,-0.108731
2023-01-02 01:38:00,-1.48296,-0.11022
2023-01-02 01:39:00,-1.56288,-0.117668
2023-01-02 01:40:00,-1.60627,-0.111711
2023-01-02 01:41:00,-1.65079,-0.107243
2023-01-02 01:42:00,-1.69304,-0.0983057
2023-01-02 01:43:00,-1.66906,-0.0893687
2023-01-02 01:44:00,-1.65993,-0.0953267
2023-01-02 01:45:00,-1.70331,-0.107243
2023-01-02 01:46:00,-1.72956,-0.102774
2023-01-02 01:47:00,-1.70673,-0.119158
2023-01-02 01:48:00,-1.80491,-0.129585
2023-01-02 01:49:00,-1.88368,-0.101284
2023-01-02 01:50:00,-1.86427,-0.0536209
2023-01-02 01:51:00,-1.8517,-0.044684
2023-01-02 01:52:00,-1.88367,-0.0774525
2023-01-02 01:53:00,-1.93163,-0.0759632
2023-01-02 01:54:00,-1.9693,-0.00446842
2023-01-02 01:55:00,-1.97615,-0.0744736
2023-01-02 01:56:00,-1.94989,-0.1132
2023-01-02 01:57:00,-1.9362,-0.131074
2023-01-02 01:58:00,-1.85743,-0.11469
2023-01-02 01:59:00,-1.86655,-0.144479
2023-01-02 02:00:00,-1.81176,-0.135542
2023-01-02 02:01:00,-1.78092,-0.180225
2023-01-02 02:02:00,-1.8049,-0.189162
2023-01-02 02:03:00,-1.8517,-0.165331
2023-01-02 02:04:00,-1.9419,-0.150437
2023-01-02 02:05:00,-1.96815,-0.104263
2023-01-02 02:06:00,-1.92705,-0.120647
2023-01-02 02:07:00,-1.9008,-0.132563
2023-01-02 02:08:00,-1.92706,-0.1698
2023-01-02 02:09:00,-1.93734,-0.17278
2023-01-02 02:10:00,-1.95333,-0.181717
2023-01-02 02:11:00,-1.95218,-0.180227
2023-01-02 02:12:00,-1.94077,-0.184695
2023-01-02 02:13:00,-2.02752,-0.215973
2023-01-02 02:14:00,-2.0572,-0.190652
2023-01-02 02:15:00,-1.95445,-0.126605
2023-01-02 02:16:00,-1.88367,-0.186183
2023-01-02 02:17:00,-1.93733,-0.253209
2023-01-02 02:18:00,-1.95217,-0.215973
2023-01-02 02:19:00,-1.98413,-0.178736
2023-01-02 02:20:00,-1.9613,-0.137031
2023-01-02 02:21:00,-1.95902,-0.144478
2023-01-02 02:22:00,-1.95902,-0.150437
2023-01-02 02:23:00,-1.9556,-0.138521
2023-01-02 02:24:00,-1.95103,-0.157884
2023-01-02 02:25:00,-1.94646,-0.162352
2023-01-02 02:26:00,-1.90651,-0.165331
2023-01-02 02:27:00,-1.90308,-0.186184
2023-01-02 02:28:00,-1.88368,-0.210016
2023-01-02 02:29:00,-1.88025,-0.212994
2023-01-02 02:30:00,-1.88709,-0.214483
