TIMESTAMP,DOWNWARD_Avg,UPWARD_LW_Avg,DWIRTEMP_Avg,UWIRTEMP_Avg,CRPTemp_Avg
2023-01-03 00:00:00,359.044,429.498,287.34,22.3985,301.77
2023-01-03 00:01:00,358.613,429.346,287.34,22.3837,301.75
2023-01-03 00:02:00,358.179,429.079,287.34,22.3687,301.72999999999996
2023-01-03 00:03:00,358.35,429.186,287.34,22.3553,301.71
2023-01-03 00:04:00,358.611,429.378,287.34,22.3682,301.69
2023-01-03 00:05:00,359.363,429.194,287.34,22.3208,301.66999999999996
2023-01-03 00:06:00,362.05,429.205,287.34,22.3093,301.65999999999997
2023-01-03 00:07:00,365.798,429.62,287.34,22.3013,301.64
2023-01-03 00:08:00,370.062,429.89,287.34,22.2955,301.62
2023-01-03 00:09:00,374.023,430.067,287.34,22.2954,301.59999999999997
2023-01-03 00:10:00,376.775,430.348,287.34,22.2962,301.58
2023-01-03 00:11:00,379.138,430.622,287.34,22.297,301.57
2023-01-03 00:12:00,381.113,430.84,287.34,22.2984,301.54999999999995
2023-01-03 00:13:00,382.099,431.129,287.34,22.3008,301.53
2023-01-03 00:14:00,381.254,431.363,287.34,22.2996,301.51
2023-01-03 00:15:00,379.4,431.442,287.34,22.3016,301.5
2023-01-03 00:16:00,377.536,431.634,287.34,22.2937,301.47999999999996
2023-01-03 00:17:00,373.911,431.501,287.34,22.2855,301.46
2023-01-03 00:18:00,370.211,431.293,287.34,22.2766,301.44
2023-01-03 00:19:00,366.576,431.17,287.34,22.2691,301.42999999999995
2023-01-03 00:20:00,363.998,431.039,287.34,22.2631,301.40999999999997
2023-01-03 00:21:00,361.868,430.819,287.34,22.2437,301.39
2023-01-03 00:22:00,360.891,430.37,287.34,22.2249,301.37
2023-01-03 00:23:00,361.163,430.371,287.34,22.2096,301.35999999999996
2023-01-03 00:24:00,361.603,429.968,287.34,22.1927,301.34
2023-01-03 00:25:00,362.901,429.825,287.34,22.174,301.32
2023-01-03 00:26:00,365.073,429.87,287.34,22.1557,301.29999999999995
2023-01-03 00:27:00,366.726,429.825,287.34,22.1415,301.28999999999996
2023-01-03 00:28:00,368.621,430.13,287.34,22.1284,301.27
2023-01-03 00:29:00,370.178,429.977,287.34,22.1174,301.25
2023-01-03 00:30:00,371.019,430.14,287.34,22.107,301.23999999999995
2023-01-03 00:31:00,371.601,430.411,287.34,22.0976,301.21999999999997
2023-01-03 00:32:00,371.484,430.291,287.34,22.0913,301.2
2023-01-03 00:33:00,370.989,430.283,287.34,22.0807,301.19
2023-01-03 00:34:00,370.062,430.266,287.34,22.0743,301.16999999999996
2023-01-03 00:35:00,370.352,430.272,287.34,22.0653,301.15
2023-01-03 00:36:00,371.0,430.448,287.34,22.0582,301.14
2023-01-03 00:37:00,371.692,430.506,287.34,22.0509,301.12
2023-01-03 00:38:00,372.013,430.741,287.34,22.0494,301.09999999999997
2023-01-03 00:39:00,371.765,430.746,287.34,22.0453,301.09
2023-01-03 00:40:00,371.179,430.818,287.34,22.0437,301.07
2023-01-03 00:41:00,369.354,430.873,287.34,22.0361,301.04999999999995
2023-01-03 00:42:00,367.161,430.946,287.34,22.03,301.03
2023-01-03 00:43:00,364.815,430.927,287.34,22.0193,301.02
2023-01-03 00:44:00,362.162,430.913,287.34,22.0113,301.0
2023-01-03 00:45:00,359.546,430.696,287.34,22.0028,300.98999999999995
2023-01-03 00:46:00,357.246,430.328,287.34,21.9918,300.96999999999997
2023-01-03 00:47:00,355.139,430.167,287.34,21.9825,300.95
2023-01-03 00:48:00,353.32,430.001,287.34,21.9695,300.94
2023-01-03 00:49:00,352.677,429.769,287.34,21.9582,300.91999999999996
2023-01-03 00:50:00,352.219,429.615,287.34,21.9481,300.9
2023-01-03 00:51:00,351.943,429.611,287.34,21.9395,300.89
2023-01-03 00:52:00,351.933,429.537,287.34,21.9325,300.87
2023-01-03 00:53:00,351.966,428.999,287.34,21.9291,300.84999999999997
2023-01-03 00:54:00,351.856,428.935,287.34,21.9206,300.84
2023-01-03 00:55:00,351.569,428.842,287.34,21.9164,300.82
2023-01-03 00:56:00,350.936,428.857,287.34,21.913,300.81
2023-01-03 00:57:00,350.91,428.949,287.34,21.9084,300.78999999999996
2023-01-03 00:58:00,350.925,429.016,287.34,21.9032,300.77
2023-01-03 00:59:00,350.443,428.683,287.34,21.897,300.76
2023-01-03 01:00:00,349.332,428.506,287.34,21.892,300.73999999999995
2023-01-03 01:01:00,349.101,428.403,287.34,21.8841,300.71999999999997
2023-01-03 01:02:00,349.005,428.293,287.34,21.8737,300.71
2023-01-03 01:03:00,348.758,428.022,287.34,21.8588,300.69
2023-01-03 01:04:00,348.673,427.974,287.34,21.8455,300.67999999999995
2023-01-03 01:05:00,348.706,427.942,287.34,21.8342,300.65999999999997
2023-01-03 01:06:00,348.751,428.053,287.34,21.8208,300.64
2023-01-03 01:07:00,348.953,427.979,287.34,21.8046,300.63
2023-01-03 01:08:00,349.096,427.866,287.34,21.7884,300.60999999999996
2023-01-03 01:09:00,348.898,427.77,287.34,21.7758,300.59999999999997
2023-01-03 01:10:00,348.504,427.668,287.34,21.7619,300.58
2023-01-03 01:11:00,347.914,427.476,287.34,21.7472,300.57
2023-01-03 01:12:00,347.325,427.483,287.34,21.7296,300.54999999999995
2023-01-03 01:13:00,346.989,427.356,287.34,21.7087,300.53
2023-01-03 01:14:00,346.949,427.427,287.34,21.6897,300.52
2023-01-03 01:15:00,346.902,427.47,287.34,21.6639,300.5
2023-01-03 01:16:00,347.005,427.447,287.34,21.6397,300.48999999999995
2023-01-03 01:17:00,347.179,427.388,287.34,21.6136,300.46999999999997
2023-01-03 01:18:00,347.254,427.224,287.34,21.5907,300.45
2023-01-03 01:19:00,346.849,426.972,287.34,21.5627,300.44
2023-01-03 01:20:00,347.038,426.951,287.34,21.5394,300.41999999999996
2023-01-03 01:21:00,347.105,426.902,287.34,21.518,300.40999999999997
2023-01-03 01:22:00,347.019,426.811,287.34,21.4943,300.39
2023-01-03 01:23:00,347.05,426.718,287.34,21.4698,300.38
2023-01-03 01:24:00,346.946,426.64,287.34,21.4458,300.35999999999996
2023-01-03 01:25:00,346.614,426.392,287.34,21.4228,300.34
2023-01-03 01:26:00,346.649,426.118,287.34,21.3985,300.33
2023-01-03 01:27:00,346.769,426.103,287.34,21.3721,300.31
2023-01-03 01:28:00,347.109,426.123,287.34,21.3492,300.29999999999995
2023-01-03 01:29:00,346.999,426.073,287.34,21.3325,300.28
2023-01-03 01:30:00,347.33,426.183,287.34,21.3184,300.27
2023-01-03 01:31:00,347.461,425.923,287.34,21.3042,300.25
2023-01-03 01:32:00,347.286,425.833,287.34,21.2906,300.23999999999995
2023-01-03 01:33:00,347.25,425.83,287.34,21.2807,300.21999999999997
2023-01-03 01:34:00,347.091,425.897,287.34,21.266,300.2
2023-01-03 01:35:00,346.908,425.884,287.34,21.2546,300.19
2023-01-03 01:36:00,346.673,425.649,287.34,21.2458,300.16999999999996
2023-01-03 01:37:00,346.519,425.89,287.34,21.2411,300.15999999999997
2023-01-03 01:38:00,347.136,426.342,287.34,21.2324,300.14
2023-01-03 01:39:00,347.461,426.574,287.34,21.2212,300.13
2023-01-03 01:40:00,347.671,426.52,287.34,21.2147,300.10999999999996
2023-01-03 01:41:00,347.789,426.617,287.34,21.2099,300.09999999999997
2023-01-03 01:42:00,347.713,426.604,287.34,21.203,300.08
2023-01-03 01:43:00,347.587,426.484,287.34,21.1995,300.07
2023-01-03 01:44:00,347.546,426.392,287.34,21.1999,300.04999999999995
2023-01-03 01:45:00,347.292,426.215,287.34,21.1966,300.03
2023-01-03 01:46:00,346.84,426.212,287.34,21.1941,300.02
2023-01-03 01:47:00,346.667,426.098,287.34,21.192,300.0
2023-01-03 01:48:00,346.197,425.945,287.34,21.1904,299.98999999999995
2023-01-03 01:49:00,345.889,425.979,287.34,21.1899,299.96999999999997
2023-01-03 01:50:00,346.161,426.001,287.34,21.1844,299.96
2023-01-03 01:51:00,346.461,425.967,287.34,21.1804,299.94
2023-01-03 01:52:00,346.465,425.755,287.34,21.1795,299.92999999999995
2023-01-03 01:53:00,346.333,425.689,287.34,21.1769,299.90999999999997
2023-01-03 01:54:00,346.277,425.694,287.34,21.1732,299.9
2023-01-03 01:55:00,346.428,425.696,287.34,21.1751,299.88
2023-01-03 01:56:00,346.376,425.567,287.34,21.1725,299.87
2023-01-03 01:57:00,346.237,425.397,287.34,21.1703,299.84999999999997
2023-01-03 01:58:00,346.046,425.544,287.34,21.1685,299.84
2023-01-03 01:59:00,345.887,425.814,287.34,21.1593,299.82
2023-01-03 02:00:00,346.059,425.689,287.34,21.1521,299.79999999999995
2023-01-03 02:01:00,346.345,425.781,287.34,21.1513,299.78999999999996
2023-01-03 02:02:00,346.19,425.762,287.34,21.1478,299.77
2023-01-03 02:03:00,346.37,425.993,287.34,21.143,299.76
2023-01-03 02:04:00,346.643,425.594,287.34,21.1392,299.75
2023-01-03 02:05:00,346.427,425.563,287.34,21.1321,299.72999999999996
2023-01-03 02:06:00,346.44,425.666,287.34,21.1269,299.71
2023-01-03 02:07:00,346.384,425.772,287.34,21.1205,299.7
2023-01-03 02:08:00,345.832,425.919,287.34,21.1149,299.67999999999995
2023-01-03 02:09:00,345.98,425.843,287.34,21.1031,299.66999999999996
2023-01-03 02:10:00,346.615,425.979,287.34,21.0896,299.65
2023-01-03 02:11:00,347.446,425.908,287.34,21.0789,299.64
2023-01-03 02:12:00,348.313,426.118,287.34,21.0659,299.63
2023-01-03 02:13:00,349.088,426.194,287.34,21.0609,299.60999999999996
2023-01-03 02:14:00,348.927,426.061,287.34,21.0502,299.59999999999997
2023-01-03 02:15:00,349.16,426.071,287.34,21.0445,299.58
2023-01-03 02:16:00,349.294,426.004,287.34,21.0405,299.57
2023-01-03 02:17:00,348.916,425.885,287.34,21.0326,299.54999999999995
2023-01-03 02:18:00,348.752,425.794,287.34,21.0277,299.53999999999996
2023-01-03 02:19:00,348.449,425.631,287.34,21.0217,299.52
2023-01-03 02:20:00,348.389,425.732,287.34,21.0168,299.51
2023-01-03 02:21:00,347.926,425.579,287.34,21.0112,299.48999999999995
2023-01-03 02:22:00,347.485,425.441,287.34,21.0057,299.47999999999996
2023-01-03 02:23:00,346.837,425.446,287.34,20.999,299.46
2023-01-03 02:24:00,346.025,425.513,287.34,20.9961,299.45
2023-01-03 02:25:00,345.213,425.522,287.34,20.9881,299.42999999999995
2023-01-03 02:26:00,345.002,425.561,287.34,20.9803,299.41999999999996
2023-01-03 02:27:00,344.662,425.7,287.34,20.9708,299.4
2023-01-03 02:28:00,344.194,425.613,287.34,20.9596,299.39
2023-01-03 02:29:00,343.888,425.338,287.34,20.9469,299.37
2023-01-03 02:30:00,343.394,425.143,287.34,20.9332,299.35999999999996
2023-01-03 02:31:00,342.983,425.116,287.34,20.9153,299.34
2023-01-03 02:32:00,342.595,425.14,287.34,20.8953,299.33
2023-01-03 02:33:00,342.463,425.076,287.34,20.8734,299.31
2023-01-03 02:34:00,342.616,424.955,287.34,20.8477,299.29999999999995
2023-01-03 02:35:00,342.786,424.837,287.34,20.8218,299.28
2023-01-03 02:36:00,342.911,424.643,287.34,20.791,299.27
2023-01-03 02:37:00,342.912,424.527,287.34,20.7613,299.26
2023-01-03 02:38:00,342.854,424.518,287.34,20.7319,299.23999999999995
2023-01-03 02:39:00,342.647,424.493,287.34,20.7006,299.22999999999996
2023-01-03 02:40:00,342.927,424.337,287.34,20.6694,299.21
2023-01-03 02:41:00,343.197,424.014,287.34,20.6358,299.2
2023-01-03 02:42:00,343.471,423.929,287.34,20.6026,299.17999999999995
2023-01-03 02:43:00,343.609,423.944,287.34,20.5704,299.16999999999996
2023-01-03 02:44:00,343.333,424.028,287.34,20.5382,299.15
2023-01-03 02:45:00,342.885,424.146,287.34,20.5073,299.14
2023-01-03 02:46:00,342.466,423.938,287.34,20.4759,299.12
2023-01-03 02:47:00,342.2,423.707,287.34,20.4476,299.10999999999996
2023-01-03 02:48:00,341.844,423.482,287.34,20.4213,299.09
2023-01-03 02:49:00,341.473,423.186,287.34,20.3924,299.08
2023-01-03 02:50:00,341.179,423.028,287.34,20.3683,299.07
2023-01-03 02:51:00,341.189,422.972,287.34,20.3421,299.04999999999995
2023-01-03 02:52:00,341.393,422.952,287.34,20.3206,299.03999999999996
2023-01-03 02:53:00,341.504,422.962,287.34,20.299,299.02
2023-01-03 02:54:00,341.459,422.901,287.34,20.2797,299.01
2023-01-03 02:55:00,341.326,422.844,287.34,20.2592,298.98999999999995
2023-01-03 02:56:00,341.266,422.726,287.34,20.2416,298.97999999999996
2023-01-03 02:57:00,341.46,422.517,287.34,20.2236,298.96
2023-01-03 02:58:00,341.416,422.413,287.34,20.2081,298.95
2023-01-03 02:59:00,341.446,422.358,287.34,20.1928,298.92999999999995
2023-01-03 03:00:00,341.54,422.381,287.34,20.1791,298.91999999999996
2023-01-03 03:01:00,341.767,422.358,287.34,20.1691,298.9
2023-01-03 03:02:00,341.594,422.293,287.34,20.1596,298.89
2023-01-03 03:03:00,341.455,422.192,287.34,20.149,298.87
2023-01-03 03:04:00,341.809,422.143,287.34,20.1422,298.85999999999996
2023-01-03 03:05:00,341.834,422.101,287.34,20.1381,298.84
2023-01-03 03:06:00,341.618,422.023,287.34,20.1315,298.83
2023-01-03 03:07:00,341.449,421.898,287.34,20.1253,298.81
2023-01-03 03:08:00,341.468,421.829,287.34,20.1219,298.79999999999995
2023-01-03 03:09:00,341.583,421.865,287.34,20.1193,298.78999999999996
2023-01-03 03:10:00,341.61,421.921,287.34,20.1177,298.77
2023-01-03 03:11:00,341.39,422.039,287.34,20.1155,298.76
2023-01-03 03:12:00,341.191,422.117,287.34,20.1122,298.73999999999995
2023-01-03 03:13:00,341.194,422.048,287.34,20.108,298.72999999999996
2023-01-03 03:14:00,341.034,422.032,287.34,20.1042,298.71
2023-01-03 03:15:00,340.827,422.057,287.34,20.1049,298.7
2023-01-03 03:16:00,340.61,421.81,287.34,20.1012,298.67999999999995
2023-01-03 03:17:00,340.338,421.667,287.34,20.0971,298.66999999999996
2023-01-03 03:18:00,340.14,421.636,287.34,20.0925,298.65999999999997
2023-01-03 03:19:00,339.968,421.639,287.34,20.0887,298.64
2023-01-03 03:20:00,339.945,421.701,287.34,20.0852,298.63
2023-01-03 03:21:00,340.045,421.684,287.34,20.079,298.60999999999996
2023-01-03 03:22:00,340.114,421.759,287.34,20.0757,298.59999999999997
2023-01-03 03:23:00,340.089,421.763,287.34,20.075,298.58
2023-01-03 03:24:00,339.825,421.711,287.34,20.0689,298.57
2023-01-03 03:25:00,339.423,421.663,287.34,20.0639,298.54999999999995
2023-01-03 03:26:00,338.78,421.671,287.34,20.0575,298.53999999999996
2023-01-03 03:27:00,338.68,421.53,287.34,20.0511,298.52
2023-01-03 03:28:00,338.597,421.463,287.34,20.0445,298.51
2023-01-03 03:29:00,338.544,421.396,287.34,20.0366,298.5
2023-01-03 03:30:00,338.316,421.239,287.34,20.0283,298.47999999999996
2023-01-03 03:31:00,338.089,421.028,287.34,20.0171,298.46999999999997
2023-01-03 03:32:00,337.831,421.083,287.34,20.0102,298.45
2023-01-03 03:33:00,337.785,421.204,287.34,19.9994,298.44
2023-01-03 03:34:00,337.82,421.408,287.34,19.9851,298.41999999999996
2023-01-03 03:35:00,337.966,421.446,287.34,19.9749,298.40999999999997
2023-01-03 03:36:00,338.036,421.401,287.34,19.9665,298.4
2023-01-03 03:37:00,337.899,421.429,287.34,19.9578,298.38
2023-01-03 03:38:00,338.133,421.4,287.34,19.9488,298.37
2023-01-03 03:39:00,337.995,421.346,287.34,19.942,298.34999999999997
2023-01-03 03:40:00,337.928,421.204,287.34,19.9324,298.34
2023-01-03 03:41:00,337.736,421.085,287.34,19.9253,298.33
2023-01-03 03:42:00,337.866,421.089,287.34,19.9184,298.31
2023-01-03 03:43:00,337.927,421.091,287.34,19.9131,298.29999999999995
2023-01-03 03:44:00,338.04,421.13,287.34,19.9048,298.28
2023-01-03 03:45:00,338.012,421.106,287.34,19.9027,298.27
2023-01-03 03:46:00,338.071,421.02,287.34,19.8948,298.26
2023-01-03 03:47:00,337.994,421.098,287.34,19.889,298.23999999999995
2023-01-03 03:48:00,337.907,421.147,287.34,19.8863,298.22999999999996
2023-01-03 03:49:00,337.732,421.116,287.34,19.8816,298.21
2023-01-03 03:50:00,337.699,421.047,287.34,19.8784,298.2
2023-01-03 03:51:00,338.013,421.079,287.34,19.8742,298.19
2023-01-03 03:52:00,338.036,421.089,287.34,19.87,298.16999999999996
2023-01-03 03:53:00,337.912,421.099,287.34,19.8668,298.15999999999997
2023-01-03 03:54:00,338.144,421.056,287.34,19.8635,298.14
2023-01-03 03:55:00,338.266,420.912,287.34,19.8569,298.13
2023-01-03 03:56:00,338.305,420.886,287.34,19.8546,298.12
2023-01-03 03:57:00,338.474,420.818,287.34,19.8516,298.09999999999997
2023-01-03 03:58:00,338.002,420.802,287.34,19.8456,298.09
2023-01-03 03:59:00,337.361,421.053,287.34,19.8398,298.07
2023-01-03 04:00:00,337.329,421.23,287.34,19.8348,298.06
2023-01-03 04:01:00,336.922,421.219,287.34,19.8265,298.04999999999995
2023-01-03 04:02:00,336.84,421.063,287.34,19.8171,298.03
2023-01-03 04:03:00,336.71,421.038,287.34,19.8068,298.02
2023-01-03 04:04:00,336.761,421.074,287.34,19.7954,298.0
2023-01-03 04:05:00,336.588,420.907,287.34,19.7819,297.98999999999995
2023-01-03 04:06:00,336.316,420.655,287.34,19.7681,297.97999999999996
2023-01-03 04:07:00,336.398,420.49,287.34,19.7477,297.96
2023-01-03 04:08:00,336.587,420.372,287.34,19.7267,297.95
2023-01-03 04:09:00,336.626,420.345,287.34,19.7131,297.94
2023-01-03 04:10:00,336.609,420.379,287.34,19.6911,297.91999999999996
2023-01-03 04:11:00,336.569,420.295,287.34,19.6718,297.90999999999997
2023-01-03 04:12:00,336.63,420.208,287.34,19.6533,297.89
2023-01-03 04:13:00,336.935,420.176,287.34,19.6392,297.88
2023-01-03 04:14:00,337.081,419.966,287.34,19.6274,297.87
2023-01-03 04:15:00,337.097,419.929,287.34,19.6111,297.84999999999997
2023-01-03 04:16:00,336.962,419.827,287.34,19.5966,297.84
2023-01-03 04:17:00,337.026,419.78,287.34,19.5862,297.83
2023-01-03 04:18:00,337.214,419.816,287.34,19.5765,297.81
2023-01-03 04:19:00,337.487,419.794,287.34,19.5674,297.79999999999995
2023-01-03 04:20:00,337.698,419.767,287.34,19.5605,297.78
2023-01-03 04:21:00,337.631,419.632,287.34,19.5555,297.77
2023-01-03 04:22:00,337.661,419.548,287.34,19.5474,297.76
2023-01-03 04:23:00,337.741,419.578,287.34,19.5408,297.73999999999995
2023-01-03 04:24:00,337.915,419.69,287.34,19.5384,297.72999999999996
2023-01-03 04:25:00,337.984,419.551,287.34,19.5333,297.71999999999997
2023-01-03 04:26:00,337.918,419.357,287.34,19.5297,297.7
2023-01-03 04:27:00,337.839,419.305,287.34,19.5278,297.69
2023-01-03 04:28:00,337.487,419.219,287.34,19.5247,297.66999999999996
2023-01-03 04:29:00,337.04,419.255,287.34,19.5242,297.65999999999997
2023-01-03 04:30:00,336.868,419.38,287.34,19.5254,297.65
2023-01-03 04:31:00,336.701,419.382,287.34,19.5249,297.63
2023-01-03 04:32:00,336.671,419.294,287.34,19.5198,297.62
2023-01-03 04:33:00,336.785,419.255,287.34,19.5177,297.60999999999996
2023-01-03 04:34:00,337.017,419.318,287.34,19.5178,297.59
2023-01-03 04:35:00,337.29,419.58,287.34,19.5189,297.58
2023-01-03 04:36:00,336.849,419.309,287.34,19.521,297.56
2023-01-03 04:37:00,336.364,419.436,287.34,19.5205,297.54999999999995
2023-01-03 04:38:00,336.251,419.575,287.34,19.5157,297.53999999999996
2023-01-03 04:39:00,335.972,419.384,287.34,19.5119,297.52
2023-01-03 04:40:00,335.843,419.319,287.34,19.5081,297.51
2023-01-03 04:41:00,335.845,419.283,287.34,19.5055,297.5
2023-01-03 04:42:00,336.102,419.327,287.34,19.5038,297.47999999999996
2023-01-03 04:43:00,336.365,419.384,287.34,19.5004,297.46999999999997
2023-01-03 04:44:00,336.63,419.424,287.34,19.5018,297.46
2023-01-03 04:45:00,336.848,419.378,287.34,19.4991,297.44
2023-01-03 04:46:00,336.798,419.289,287.34,19.4959,297.42999999999995
2023-01-03 04:47:00,336.762,419.304,287.34,19.4926,297.41999999999996
2023-01-03 04:48:00,336.865,419.317,287.34,19.4917,297.4
2023-01-03 04:49:00,337.457,419.359,287.34,19.4903,297.39
2023-01-03 04:50:00,337.351,419.278,287.34,19.4885,297.38
2023-01-03 04:51:00,337.066,419.228,287.34,19.4854,297.35999999999996
2023-01-03 04:52:00,337.163,419.382,287.34,19.4789,297.34999999999997
2023-01-03 04:53:00,336.715,419.299,287.34,19.4759,297.34
2023-01-03 04:54:00,336.515,419.23,287.34,19.4728,297.32
2023-01-03 04:55:00,336.507,419.248,287.34,19.4687,297.31
2023-01-03 04:56:00,336.338,419.16,287.34,19.4606,297.29999999999995
2023-01-03 04:57:00,336.445,419.14,287.34,19.4557,297.28
2023-01-03 04:58:00,335.933,419.332,287.34,19.4461,297.27
2023-01-03 04:59:00,336.375,419.43,287.34,19.4429,297.26
2023-01-03 05:00:00,336.069,419.197,287.34,19.4373,297.23999999999995
2023-01-03 05:01:00,336.506,419.13,287.34,19.432,297.22999999999996
2023-01-03 05:02:00,336.858,419.146,287.34,19.4241,297.21999999999997
2023-01-03 05:03:00,336.806,419.154,287.34,19.4207,297.21
2023-01-03 05:04:00,336.838,419.007,287.34,19.4195,297.19
2023-01-03 05:05:00,336.536,418.918,287.34,19.4182,297.17999999999995
2023-01-03 05:06:00,336.073,418.934,287.34,19.4173,297.16999999999996
2023-01-03 05:07:00,335.326,419.077,287.34,19.4122,297.15
2023-01-03 05:08:00,334.843,419.013,287.34,19.4068,297.14
2023-01-03 05:09:00,334.359,418.978,287.34,19.3967,297.13
2023-01-03 05:10:00,334.435,418.823,287.34,19.3883,297.12
2023-01-03 05:11:00,334.559,418.784,287.34,19.3775,297.09999999999997
2023-01-03 05:12:00,334.65,418.717,287.34,19.3693,297.09
2023-01-03 05:13:00,334.599,418.619,287.34,19.3579,297.08
2023-01-03 05:14:00,334.127,418.532,287.34,19.3395,297.06
2023-01-03 05:15:00,333.867,418.613,287.34,19.3228,297.04999999999995
2023-01-03 05:16:00,334.288,418.766,287.34,19.3105,297.03999999999996
2023-01-03 05:17:00,334.433,418.809,287.34,19.2958,297.03
2023-01-03 05:18:00,334.508,418.753,287.34,19.281,297.01
2023-01-03 05:19:00,334.508,418.479,287.34,19.2645,297.0
2023-01-03 05:20:00,334.454,418.241,287.34,19.2507,296.98999999999995
2023-01-03 05:21:00,334.712,418.119,287.34,19.2341,296.97999999999996
2023-01-03 05:22:00,334.707,417.986,287.34,19.2224,296.96
2023-01-03 05:23:00,334.262,417.961,287.34,19.21,296.95
2023-01-03 05:24:00,334.046,417.875,287.34,19.1981,296.94
2023-01-03 05:25:00,333.902,417.908,287.34,19.1889,296.91999999999996
2023-01-03 05:26:00,333.609,417.965,287.34,19.1775,296.90999999999997
2023-01-03 05:27:00,333.523,417.978,287.34,19.165,296.9
2023-01-03 05:28:00,333.561,417.971,287.34,19.1541,296.89
2023-01-03 05:29:00,333.629,417.983,287.34,19.1432,296.87
2023-01-03 05:30:00,333.552,418.163,287.34,19.1322,296.85999999999996
2023-01-03 05:31:00,333.465,418.241,287.34,19.1244,296.84999999999997
2023-01-03 05:32:00,333.168,418.162,287.34,19.1068,296.84
2023-01-03 05:33:00,333.021,418.065,287.34,19.0972,296.82
2023-01-03 05:34:00,332.868,417.948,287.34,19.083,296.81
2023-01-03 05:35:00,332.553,417.781,287.34,19.068,296.79999999999995
2023-01-03 05:36:00,332.204,417.653,287.34,19.055,296.78
2023-01-03 05:37:00,332.241,417.469,287.34,19.0368,296.77
2023-01-03 05:38:00,332.358,417.339,287.34,19.0218,296.76
2023-01-03 05:39:00,332.484,417.168,287.34,19.0094,296.75
2023-01-03 05:40:00,332.418,417.197,287.34,19.0008,296.72999999999996
2023-01-03 05:41:00,332.34,417.244,287.34,18.9884,296.71999999999997
2023-01-03 05:42:00,332.21,417.275,287.34,18.9731,296.71
2023-01-03 05:43:00,332.083,417.458,287.34,18.9653,296.69
2023-01-03 05:44:00,332.195,417.352,287.34,18.9531,296.67999999999995
2023-01-03 05:45:00,332.288,417.202,287.34,18.9466,296.66999999999996
2023-01-03 05:46:00,332.243,417.079,287.34,18.9428,296.65999999999997
2023-01-03 05:47:00,332.312,417.048,287.34,18.9385,296.64
2023-01-03 05:48:00,332.061,416.988,287.34,18.9313,296.63
2023-01-03 05:49:00,331.93,416.913,287.34,18.9285,296.62
2023-01-03 05:50:00,331.775,416.812,287.34,18.925,296.60999999999996
2023-01-03 05:51:00,331.721,416.679,287.34,18.923,296.59
2023-01-03 05:52:00,331.432,416.671,287.34,18.9184,296.58
2023-01-03 05:53:00,331.354,416.675,287.34,18.9163,296.57
2023-01-03 05:54:00,331.52,416.672,287.34,18.9141,296.56
2023-01-03 05:55:00,331.331,416.675,287.34,18.9111,296.53999999999996
2023-01-03 05:56:00,331.052,416.633,287.34,18.9067,296.53
2023-01-03 05:57:00,330.719,416.551,287.34,18.9009,296.52
2023-01-03 05:58:00,330.613,416.462,287.34,18.8969,296.5
2023-01-03 05:59:00,330.543,416.548,287.34,18.8952,296.48999999999995
2023-01-03 06:00:00,330.562,416.607,287.34,18.8877,296.47999999999996
2023-01-03 06:01:00,330.542,416.648,287.34,18.8836,296.46999999999997
2023-01-03 06:02:00,330.79,416.672,287.34,18.8794,296.45
2023-01-03 06:03:00,330.756,416.653,287.34,18.8783,296.44
2023-01-03 06:04:00,330.584,416.648,287.34,18.8765,296.42999999999995
2023-01-03 06:05:00,330.321,416.681,287.34,18.8737,296.41999999999996
2023-01-03 06:06:00,330.089,416.547,287.34,18.8703,296.40999999999997
2023-01-03 06:07:00,330.185,416.47,287.34,18.8638,296.39
2023-01-03 06:08:00,330.126,416.63,287.34,18.8595,296.38
2023-01-03 06:09:00,329.925,416.704,287.34,18.8531,296.37
2023-01-03 06:10:00,329.825,416.565,287.34,18.8447,296.35999999999996
2023-01-03 06:11:00,330.004,416.511,287.34,18.8345,296.34
2023-01-03 06:12:00,329.964,416.513,287.34,18.8256,296.33
2023-01-03 06:13:00,329.533,416.39,287.34,18.8179,296.32
2023-01-03 06:14:00,329.558,416.355,287.34,18.8088,296.31
2023-01-03 06:15:00,329.689,416.385,287.34,18.8007,296.28999999999996
2023-01-03 06:16:00,329.793,416.435,287.34,18.7889,296.28
2023-01-03 06:17:00,329.967,416.491,287.34,18.7798,296.27
2023-01-03 06:18:00,330.141,416.453,287.34,18.7686,296.26
2023-01-03 06:19:00,330.132,416.372,287.34,18.7587,296.25
2023-01-03 06:20:00,330.096,416.291,287.34,18.7465,296.22999999999996
2023-01-03 06:21:00,330.015,416.256,287.34,18.7362,296.21999999999997
2023-01-03 06:22:00,330.425,,287.34,18.7247,296.21
2023-01-03 06:23:00,331.056,,287.34,18.7181,296.2
2023-01-03 06:24:00,331.031,,287.34,18.7141,296.19
2023-01-03 06:25:00,330.893,,287.34,18.7061,296.16999999999996
2023-01-03 06:26:00,330.624,,287.34,18.6991,296.15999999999997
2023-01-03 06:27:00,330.289,,287.34,18.6947,296.15
2023-01-03 06:28:00,330.386,,287.34,18.6844,296.14
2023-01-03 06:29:00,330.822,416.182,287.34,18.6821,296.12
2023-01-03 06:30:00,331.084,416.034,287.34,18.6829,296.10999999999996
2023-01-03 06:31:00,331.294,416.036,287.34,18.6822,296.09999999999997
2023-01-03 06:32:00,331.635,416.068,287.34,18.6812,296.09
