TIMESTAMP,GLOBAL_Avg,DIRECT_Avg,DIFFUSE_Avg,GH_CALC_Avg,percent
2023-01-02 22:41:00,-1.94195,-0.174273,-2.69438,-2.69438,-0.025335069246533202
2023-01-02 22:42:00,-1.94652,-0.174273,-2.69172,-2.69172,-0.025305873180308795
2023-01-02 22:43:00,-1.92597,-0.169805,-2.65846,-2.65846,-0.0250120785486224
2023-01-02 22:44:00,-1.87916,-0.162357,-2.58927,-2.58927,-0.02438677956287838
2023-01-02 22:45:00,-1.83235,-0.178741,-2.61055,-2.61055,-0.024445024581983815
2023-01-02 22:46:00,-1.85861,-0.15193,-2.67176,-2.67176,-0.025304026307615295
2023-01-02 22:47:00,-1.85633,-0.141504,-2.67044,-2.67044,-0.025385831337529714
2023-01-02 22:48:00,-1.81752,-0.116182,-2.58927,-2.58927,-0.024808462335229816
2023-01-02 22:49:00,-1.78669,-0.145973,-2.564,-2.564,-0.024275723818257752
2023-01-02 22:50:00,-1.71819,-0.0953291,-2.48017,-2.48017,-0.02390945070916687
2023-01-02 22:51:00,-1.60517,-0.119162,-2.31119,-2.31119,-0.021994972544840365
2023-01-02 22:52:00,-1.53781,-0.147462,-2.23135,-2.23135,-0.020929339625315305
2023-01-02 22:53:00,-1.54351,-0.135546,-2.1249,-2.1249,-0.019974896307122778
2023-01-02 22:54:00,-1.51841,-0.151931,-2.04774,-2.04774,-0.01904730064938311
2023-01-02 22:55:00,-1.52868,-0.148952,-2.04508,-2.04508,-0.01904682949615141
2023-01-02 22:56:00,-1.55152,-0.141505,-2.09831,-2.09831,-0.01964752549394294
2023-01-02 22:57:00,-1.55494,-0.0863925,-2.1542,-2.1542,-0.020725516669055134
2023-01-02 22:58:00,-1.5481,-0.0938402,-2.1848,-2.1848,-0.020959963734163155
2023-01-02 22:59:00,-1.62801,-0.0923505,-2.30056,-2.30056,-0.022130531838248552
2023-01-02 23:00:00,-1.64513,-0.0789443,-2.27526,-2.27526,-0.02200360785682916
2023-01-02 23:01:00,-1.7376,-0.0729862,-2.32183,-2.32183,-0.02252497139455413
2023-01-02 23:02:00,-1.7513,-0.0759652,-2.30985,-2.30985,-0.02237597886617234
2023-01-02 23:03:00,-1.71705,-0.105756,-2.30587,-2.30587,-0.02205160816980702
2023-01-02 23:04:00,-1.68737,-0.116182,-2.30986,-2.30986,-0.021990894566358592
2023-01-02 23:05:00,-1.73646,-0.147462,-2.30454,-2.30454,-0.021637804784986878
2023-01-02 23:06:00,-1.76614,-0.15342,-2.32051,-2.32051,-0.021738927217918508
2023-01-02 23:07:00,-1.78784,-0.159379,-2.39768,-2.39768,-0.022451937148457415
2023-01-02 23:08:00,-1.82323,-0.138525,-2.46953,-2.46953,-0.02336846249469361
2023-01-02 23:09:00,-1.83008,-0.128099,-2.49348,-2.49348,-0.023706466301856348
2023-01-02 23:10:00,-1.81866,-0.142994,-2.4988,-2.4988,-0.023615340054647164
2023-01-02 23:11:00,-1.76044,-0.151931,-2.48417,-2.48417,-0.02338168483736258
2023-01-02 23:12:00,-1.69307,-0.153419,-2.43891,-2.43891,-0.022913232563425062
2023-01-02 23:13:00,-1.70904,-0.169803,-2.38035,-2.38035,-0.022168332266406007
2023-01-02 23:14:00,-1.6668,-0.17725,-2.35906,-2.35906,-0.02188197935665246
2023-01-02 23:15:00,-1.6394,-0.17874,-2.34043,-2.34043,-0.021679593208013243
2023-01-02 23:16:00,-1.71703,-0.17576,-2.44288,-2.44288,-0.022731184079055895
2023-01-02 23:17:00,-1.80836,-0.122139,-2.58126,-2.58126,-0.024631753365901957
2023-01-02 23:18:00,-1.87457,-0.0744748,-2.85136,-2.85136,-0.02779289070226685
2023-01-02 23:19:00,-1.93737,-0.011916,-3.09752,-3.09752,-0.030859778977063743
2023-01-02 23:20:00,-1.96362,0.0014895,-3.26117,-3.26117,-0.03262614071714806
2023-01-02 23:21:00,-1.9602,0.0014895,-3.32371,-3.32371,-0.03325155362336491
2023-01-02 23:22:00,-1.93623,-0.00446851,-3.3144,-3.3144,-0.03310060104957768
2023-01-02 23:23:00,-1.94651,-0.0283006,-3.24921,-3.24921,-0.03221700251370487
2023-01-02 23:24:00,-1.92482,-0.0834122,-3.20131,-3.20131,-0.031201608706283267
2023-01-02 23:25:00,-1.91797,-0.114692,-3.11483,-3.11483,-0.03003158240458338
2023-01-02 23:26:00,-1.85176,-0.0968182,-2.95517,-2.95517,-0.02860825647511606
2023-01-02 23:27:00,-1.77412,-0.104266,-2.7955,-2.7955,-0.026938182279987753
2023-01-02 23:28:00,-1.64511,-0.11916,-2.57994,-2.57994,-0.02463643863800898
2023-01-02 23:29:00,-1.52638,-0.119161,-2.45887,-2.45887,-0.02342485183006442
2023-01-02 23:30:00,-1.47159,-0.144482,-2.32182,-2.32182,-0.021806009967617564
2023-01-02 23:31:00,-1.4556,-0.154909,-2.25928,-2.25928,-0.02107760631795217
2023-01-02 23:32:00,-1.41337,-0.159378,-2.14885,-2.14885,-0.01992850889865146
2023-01-02 23:33:00,-1.37227,-0.156399,-2.08233,-2.08233,-0.019291424481756036
2023-01-02 23:34:00,-1.31176,-0.134057,-1.99585,-1.99585,-0.018644581743952938
2023-01-02 23:35:00,-1.28094,-0.140015,-1.88142,-1.88142,-0.01744100118522478
2023-01-02 23:36:00,-1.31062,-0.150441,-1.83351,-1.83351,-0.016858717356586204
2023-01-02 23:37:00,-1.31519,-0.140014,-1.79227,-1.79227,-0.016547806467083783
2023-01-02 23:38:00,-1.33574,-0.137036,-1.78961,-1.78961,-0.01654964672615019
2023-01-02 23:39:00,-1.31062,-0.131077,-1.75501,-1.75501,-0.01626145441108704
2023-01-02 23:40:00,-1.25011,-0.129588,-1.69247,-1.69247,-0.01564997894939827
2023-01-02 23:41:00,-1.26495,-0.134056,-1.63127,-1.63127,-0.014993310165857698
2023-01-02 23:42:00,-1.29464,-0.134057,-1.57805,-1.57805,-0.014460406115669273
2023-01-02 23:43:00,-1.31176,-0.141504,-1.56208,-1.56208,-0.014226665622155391
2023-01-02 23:44:00,-1.36085,-0.138525,-1.65521,-1.65521,-0.015186646123082632
2023-01-02 23:45:00,-1.30719,-0.132567,-1.68715,-1.68715,-0.015564156166926918
2023-01-02 23:46:00,-1.45789,-0.120651,-1.70578,-1.70578,-0.01586742897357235
2023-01-02 23:47:00,-1.51611,-0.132566,-1.82686,-1.82686,-0.01696009667247899
2023-01-02 23:48:00,-1.54694,-0.132566,-1.98253,-1.98253,-0.01851624460430991
2023-01-02 23:49:00,-1.57777,-0.141504,-1.99185,-1.99185,-0.01852061975834068
2023-01-02 23:50:00,-1.71134,-0.162357,-2.11426,-2.11426,-0.01953809439015039
2023-01-02 23:51:00,-1.80495,-0.157888,-2.34045,-2.34045,-0.021843583098896665
2023-01-02 23:52:00,-1.90769,-0.126608,-2.53869,-2.53869,-0.024134782375953453
2023-01-02 23:53:00,-1.95449,-0.11916,-2.65178,-2.65178,-0.025338943622578824
2023-01-02 23:54:00,-1.98417,-0.101286,-2.72097,-2.72097,-0.026207352157836587
2023-01-02 23:55:00,-1.96362,-0.114691,-2.75555,-2.75555,-0.026420150731530218
2023-01-02 23:56:00,-1.93051,-0.129586,-2.72495,-2.72495,-0.02596633635031594
2023-01-02 23:57:00,-1.92366,-0.162355,-2.701,-2.701,-0.02540192464111633
2023-01-02 23:58:00,-1.94193,-0.174271,-2.72762,-2.72762,-0.025549667538445595
2023-01-02 23:59:00,-1.96019,-0.177249,-2.68636,-2.68636,-0.02510715442305162
2023-01-03 00:00:00,-1.9385,-0.172781,-2.70233,-2.70233,-0.02531075974674866
2023-01-03 00:01:00,-1.98759,-0.160865,-2.84071,-2.84071,-0.026812348149621724
2023-01-03 00:02:00,-2.00129,-0.14746,-2.96977,-2.96977,-0.028235571369095772
2023-01-03 00:03:00,-2.02526,-0.14597,-2.97508,-2.97508,-0.028303205160388496
2023-01-03 00:04:00,-1.98645,-0.154907,-2.86998,-2.86998,-0.027163347988228084
2023-01-03 00:05:00,-2.00129,-0.17427,-2.80211,-2.80211,-0.026292367541564332
2023-01-03 00:06:00,-1.9305,-0.171291,-2.71962,-2.71962,-0.025496826799154573
2023-01-03 00:07:00,-1.92366,-0.17576,-2.65443,-2.65443,-0.02480041731027552
2023-01-03 00:08:00,-1.81521,-0.156397,-2.53469,-2.53469,-0.023795010499737212
2023-01-03 00:09:00,-1.75927,-0.177251,-2.43491,-2.43491,-0.022590170247933576
2023-01-03 00:10:00,-1.62227,-0.17874,-2.37902,-2.37902,-0.022016413508867357
2023-01-03 00:11:00,-1.51268,-0.174271,-2.37104,-2.37104,-0.021980910729175452
2023-01-03 00:12:00,-1.39622,-0.163844,-2.34575,-2.34575,-0.021831472132828527
2023-01-03 00:13:00,-1.30489,-0.166823,-2.30184,-2.30184,-0.021362814964574636
2023-01-03 00:14:00,-1.26037,-0.174271,-2.23797,-2.23797,-0.02065023691821242
2023-01-03 00:15:00,-1.2364,-0.169803,-2.28987,-2.28987,-0.021213639366696638
2023-01-03 00:16:00,-1.23982,-0.157886,-2.33643,-2.33643,-0.021797587702913096
2023-01-03 00:17:00,-1.25809,-0.160865,-2.3351,-2.3351,-0.02175484188235518
2023-01-03 00:18:00,-1.37225,-0.160866,-2.31648,-2.31648,-0.021568775547520055
2023-01-03 00:19:00,-1.47044,-0.174271,-2.41494,-2.41494,-0.022420561706010395
2023-01-03 00:20:00,-1.59602,-0.14895,-2.62783,-2.62783,-0.024800836919153843
2023-01-03 00:21:00,-1.69077,-0.132565,-2.80346,-2.80346,-0.026719848547891098
2023-01-03 00:22:00,-1.83005,-0.116181,-2.96579,-2.96579,-0.028505824067866576
2023-01-03 00:23:00,-1.9465,-0.0878804,-3.07889,-3.07889,-0.02991761028654852
2023-01-03 00:24:00,-1.98075,-0.0521325,-3.09353,-3.09353,-0.030418531722682003
2023-01-03 00:25:00,-2.007,-0.0655378,-3.02433,-3.02433,-0.02959378705028687
2023-01-03 00:26:00,-1.98417,-0.0789434,-2.95647,-2.95647,-0.02878250652975959
2023-01-03 00:27:00,-1.95449,-0.0789435,-2.86068,-2.86068,-0.027824794798038233
2023-01-03 00:28:00,-1.93508,-0.11767,-2.7396,-2.7396,-0.026230677369294925
2023-01-03 00:29:00,-1.82548,-0.125118,-2.58791,-2.58791,-0.02464036223225457
2023-01-03 00:30:00,-1.72845,-0.135544,-2.49478,-2.49478,-0.02360623458147225
2023-01-03 00:31:00,-1.69648,-0.141502,-2.37902,-2.37902,-0.022390097631930703
2023-01-03 00:32:00,-1.60058,-0.154908,-2.25261,-2.25261,-0.020993855947409098
2023-01-03 00:33:00,-1.56177,-0.171292,-2.19008,-2.19008,-0.020207081346578032
2023-01-03 00:34:00,-1.65081,-0.174271,-2.21802,-2.21802,-0.020457647774638467
2023-01-03 00:35:00,-1.68963,-0.14895,-2.28322,-2.28322,-0.02136048927999536
2023-01-03 00:36:00,-1.67022,-0.128097,-2.37636,-2.37636,-0.022498432358807406
2023-01-03 00:37:00,-1.64054,-0.134055,-2.28988,-2.28988,-0.021575330277429285
2023-01-03 00:38:00,-1.65082,-0.131076,-2.26592,-2.26592,-0.02136570229032933
2023-01-03 00:39:00,-1.64168,-0.125118,-2.25927,-2.25927,-0.02135854967420769
2023-01-03 00:40:00,-1.6394,-0.138523,-2.34709,-2.34709,-0.022105161554203345
2023-01-03 00:41:00,-1.64625,-0.102775,-2.45619,-2.45619,-0.023549101269737322
2023-01-03 00:42:00,-1.68848,-0.105754,-2.55597,-2.55597,-0.024518066549424282
2023-01-03 00:43:00,-1.73186,-0.0923483,-2.70232,-2.70232,-0.026114076140861538
2023-01-03 00:44:00,-1.78894,-0.0863903,-2.81941,-2.81941,-0.027344083738327783
2023-01-03 00:45:00,-1.85174,-0.11767,-2.90857,-2.90857,-0.027928550798937288
2023-01-03 00:46:00,-1.9111,-0.132565,-3.00436,-3.00436,-0.028740720960115845
2023-01-03 00:47:00,-1.91566,-0.138522,-2.94581,-2.94581,-0.02809747044741755
2023-01-03 00:48:00,-1.85516,-0.163844,-2.93385,-2.93385,-0.027730113669731594
2023-01-03 00:49:00,-1.88028,-0.17725,-2.9445,-2.9445,-0.02770609494189706
2023-01-03 00:50:00,-1.8563,-0.190655,-2.9538,-2.9538,-0.027668775148034397
2023-01-03 00:51:00,-1.85059,-0.195123,-2.93517,-2.93517,-0.027439927193493665
2023-01-03 00:52:00,-1.84831,-0.208529,-2.95114,-2.95114,-0.02746965076068978
2023-01-03 00:53:00,-1.8152,-0.196613,-2.94049,-2.94049,-0.027481158678668304
2023-01-03 00:54:00,-1.81064,-0.201081,-2.87929,-2.87929,-0.0268268299235019
2023-01-03 00:55:00,-1.81978,-0.204061,-2.87132,-2.87132,-0.026719438617809912
2023-01-03 00:56:00,-1.89398,-0.181718,-2.91389,-2.91389,-0.027364760105787624
2023-01-03 00:57:00,-1.91681,-0.162354,-2.95247,-2.95247,-0.027940818374764344
2023-01-03 00:58:00,-1.87799,-0.150438,-2.91653,-2.91653,-0.027698812589798293
2023-01-03 00:59:00,-1.86657,-0.175759,-2.90722,-2.90722,-0.027360245347912565
2023-01-03 01:00:00,-1.96589,-0.207039,-3.14006,-3.14006,-0.029385607266148014
2023-01-03 01:01:00,-2.04808,-0.160864,-3.27311,-3.27311,-0.03116680204460894
2023-01-03 01:02:00,-2.06863,-0.138522,-3.30638,-3.30638,-0.031717910604832394
2023-01-03 01:03:00,-2.09376,-0.134054,-3.32502,-3.32502,-0.0319488483094105
2023-01-03 01:04:00,-2.09947,-0.137033,-3.30905,-3.30905,-0.031761408682375904
2023-01-03 01:05:00,-2.06864,-0.141501,-3.27445,-3.27445,-0.03137330255496437
2023-01-03 01:06:00,-2.0595,-0.153417,-3.26779,-3.26779,-0.031192603639041902
2023-01-03 01:07:00,-2.05379,-0.156395,-3.23984,-3.23984,-0.03088569009551043
2023-01-03 01:08:00,-2.00584,-0.166822,-3.18929,-3.18929,-0.03028088445211249
2023-01-03 01:09:00,-2.00813,-0.181717,-3.18264,-3.18264,-0.030072162268000326
2023-01-03 01:10:00,-2.03439,-0.204059,-3.18131,-3.18131,-0.02984512539866242
2023-01-03 01:11:00,-2.0812,-0.184696,-3.19462,-3.19462,-0.03016675811469834
2023-01-03 01:12:00,-2.1417,-0.180228,-3.31171,-3.31171,-0.031382486176444326
2023-01-03 01:13:00,-2.15312,-0.14597,-3.45274,-3.45274,-0.033123972758023784
2023-01-03 01:14:00,-2.15198,-0.0893692,-3.51528,-3.51528,-0.03429447581576041
2023-01-03 01:15:00,-2.15655,-0.0953272,-3.47536,-3.47536,-0.033839042417366676
2023-01-03 01:16:00,-2.14513,-0.129585,-3.35562,-3.35562,-0.03231433830946956
2023-01-03 01:17:00,-2.11773,-0.138522,-3.23454,-3.23454,-0.03101937877609339
2023-01-03 01:18:00,-2.06407,-0.153417,-3.14539,-3.14539,-0.029986961788140715
2023-01-03 01:19:00,-2.05495,-0.189166,-3.11347,-3.11347,-0.029328019309373548
2023-01-03 01:20:00,-2.03326,-0.160865,-3.13742,-3.13742,-0.029839615358026154
2023-01-03 01:21:00,-2.0047,-0.165333,-3.12143,-3.12143,-0.02963897321330179
2023-01-03 01:22:00,-2.01041,-0.183207,-3.11478,-3.11478,-0.029404265081299973
2023-01-03 01:23:00,-2.04124,-0.17427,-3.11478,-3.11478,-0.029491355134478585
2023-01-03 01:24:00,-2.08462,-0.151927,-3.09216,-3.09216,-0.029479324626118696
2023-01-03 01:25:00,-2.08805,-0.148949,-3.02432,-3.02432,-0.02883098689935423
2023-01-03 01:26:00,-2.05608,-0.135543,-2.96311,-2.96311,-0.02834764052047676
2023-01-03 01:27:00,-2.04695,-0.137033,-2.85,-2.85,-0.02720411743762218
2023-01-03 01:28:00,-2.00129,-0.150439,-2.7489,-2.7489,-0.026068220566975994
2023-01-03 01:29:00,-1.90996,-0.181718,-2.64511,-2.64511,-0.024737210564239744
2023-01-03 01:30:00,-1.86885,-0.189165,-2.64112,-2.64112,-0.02462948951694663
2023-01-03 01:31:00,-1.85972,-0.199591,-2.65442,-2.65442,-0.02466687737959618
2023-01-03 01:32:00,-1.85744,-0.218954,-2.67438,-2.67438,-0.024687221867764453
2023-01-03 01:33:00,-1.83118,-0.201081,-2.62648,-2.62648,-0.024378761822165754
2023-01-03 01:34:00,-1.81749,-0.212997,-2.53734,-2.53734,-0.023378459582346627
2023-01-03 01:35:00,-1.82091,-0.218955,-2.51471,-2.51471,-0.023099331097415278
2023-01-03 01:36:00,-1.80378,-0.196612,-2.51471,-2.51471,-0.023310991487358185
2023-01-03 01:37:00,-1.79693,-0.207039,-2.51472,-2.51472,-0.023216599625258565
2023-01-03 01:38:00,-1.81635,-0.212997,-2.51472,-2.51472,-0.023164051916514255
2023-01-03 01:39:00,-1.8152,-0.202571,-2.48412,-2.48412,-0.022957989866315993
2023-01-03 01:40:00,-1.79009,-0.212997,-2.43888,-2.43888,-0.022411733409611764
2023-01-03 01:41:00,-1.77867,-0.210018,-2.40828,-2.40828,-0.022136427025378883
2023-01-03 01:42:00,-1.7741,-0.212997,-2.379,-2.379,-0.021819161824007866
2023-01-03 01:43:00,-1.733,-0.210018,-2.39098,-2.39098,-0.02196964101927681
2023-01-03 01:44:00,-1.71703,-0.217466,-2.44687,-2.44687,-0.022462991671454505
2023-01-03 01:45:00,-1.72045,-0.217466,-2.50541,-2.50541,-0.02305167778097662
2023-01-03 01:46:00,-1.72045,-0.208529,-2.51472,-2.51472,-0.023230263959673998
2023-01-03 01:47:00,-1.73758,-0.195124,-2.51473,-2.51473,-0.02335660809647306
2023-01-03 01:48:00,-1.78667,-0.17874,-2.51473,-2.51473,-0.02350976816051739
2023-01-03 01:49:00,-1.8917,-0.187677,-2.52006,-2.52006,-0.023484145703305082
2023-01-03 01:50:00,-1.86886,-0.184697,-2.57193,-2.57193,-0.024033033201898975
2023-01-03 01:51:00,-1.84601,-0.17129,-2.61982,-2.61982,-0.024637094237175795
2023-01-03 01:52:00,-1.8346,-0.160864,-2.53999,-2.53999,-0.023936426078714747
2023-01-03 01:53:00,-1.77866,-0.187675,-2.54664,-2.54664,-0.02376209715625758
2023-01-03 01:54:00,-1.8072,-0.177249,-2.53467,-2.53467,-0.023740004063867632
2023-01-03 01:55:00,-1.84374,-0.17427,-2.56128,-2.56128,-0.024036022653873
2023-01-03 01:56:00,-1.88826,-0.192144,-2.62781,-2.62781,-0.02454284160948429
2023-01-03 01:57:00,-1.87685,-0.187675,-2.6491,-2.6491,-0.024799293374189624
2023-01-03 01:58:00,-1.87685,-0.192144,-2.62914,-2.62914,-0.024562704755399817
2023-01-03 01:59:00,-1.90196,-0.192144,-2.60785,-2.60785,-0.0243531266981572
2023-01-03 02:00:00,-1.85173,-0.193633,-2.58656,-2.58656,-0.024130230834962192
2023-01-03 02:01:00,-1.8346,-0.192143,-2.5666,-2.5666,-0.0239473600094359
2023-01-03 02:02:00,-1.85515,-0.199591,-2.59055,-2.59055,-0.02412379060125025
2023-01-03 02:03:00,-1.91109,-0.214486,-2.67304,-2.67304,-0.02481955373462598
2023-01-03 02:04:00,-1.87913,-0.201081,-2.66772,-2.66772,-0.02488941084096702
2023-01-03 02:05:00,-1.91566,-0.218954,-2.63845,-2.63845,-0.024441789944810412
2023-01-03 02:06:00,-1.92479,-0.223422,-2.65175,-2.65175,-0.024539245229594737
2023-01-03 02:07:00,-1.95218,-0.214485,-2.71827,-2.71827,-0.02528754079784123
2023-01-03 02:08:00,-2.00355,-0.211505,-2.96707,-2.96707,-0.027805827642778926
2023-01-03 02:09:00,-2.10402,-0.168311,-3.15601,-3.15601,-0.030079233457340603
2023-01-03 02:10:00,-2.11886,-0.135543,-3.15203,-3.15203,-0.03033031216153428
2023-01-03 02:11:00,-2.08233,-0.147459,-3.007,-3.007,-0.028778216301758267
2023-01-03 02:12:00,-1.9853,-0.162354,-2.85666,-2.85666,-0.02714744495648344
2023-01-03 02:13:00,-1.87912,-0.177248,-2.72227,-2.72227,-0.025676777884295503
2023-01-03 02:14:00,-1.76267,-0.19959,-2.66239,-2.66239,-0.024887014429818343
2023-01-03 02:15:00,-1.71929,-0.207038,-2.70364,-2.70364,-0.025238773036571176
2023-01-03 02:16:00,-1.70788,-0.20108,-2.68103,-2.68103,-0.02506838746248254
2023-01-03 02:17:00,-1.71017,-0.210017,-2.67571,-2.67571,-0.02494195755132089
2023-01-03 02:18:00,-1.72387,-0.20406,-2.74223,-2.74223,-0.025662741409197026
2023-01-03 02:19:00,-1.7604,-0.193633,-2.79812,-2.79812,-0.026315483567350063
2023-01-03 02:20:00,-1.78894,-0.166822,-2.77949,-2.77949,-0.026363219783078283
2023-01-03 02:21:00,-1.81177,-0.198102,-2.70764,-2.70764,-0.025380332128938355
2023-01-03 02:22:00,-1.79464,-0.205548,-2.65308,-2.65308,-0.02477524155885608
2023-01-03 02:23:00,-1.77866,-0.204059,-2.61982,-2.61982,-0.0244596149207632
2023-01-03 02:24:00,-1.80949,-0.205549,-2.56128,-2.56128,-0.023865835164183384
2023-01-03 02:25:00,-1.86086,-0.221933,-2.66506,-2.66506,-0.024769076377609008
2023-01-03 02:26:00,-1.96475,-0.20257,-2.80876,-2.80876,-0.02637454122645115
2023-01-03 02:27:00,-2.01498,-0.154906,-2.9764,-2.9764,-0.028457332714417173
2023-01-03 02:28:00,-2.06292,-0.135543,-3.03894,-3.03894,-0.029248982784593508
2023-01-03 02:29:00,-2.08118,-0.135542,-3.05622,-3.05622,-0.02942472816240819
2023-01-03 02:30:00,-2.10858,-0.14299,-3.14936,-3.14936,-0.03029672822431631
2023-01-03 02:31:00,-2.1394,-0.135542,-3.36889,-3.36889,-0.03255735655480611
2023-01-03 02:32:00,-2.15424,-0.125115,-3.49528,-3.49528,-0.033911065353577886
2023-01-03 02:33:00,-2.14853,-0.104263,-3.51658,-3.51658,-0.03429999852332427
2023-01-03 02:34:00,-2.15652,-0.105752,-3.56047,-3.56047,-0.03472889582494615
2023-01-03 02:35:00,-2.15081,-0.123626,-3.57909,-3.57909,-0.034769858801363046
2023-01-03 02:36:00,-2.1451,-0.122137,-3.5964,-3.5964,-0.034958016904120766
2023-01-03 02:37:00,-2.14397,-0.0997948,-3.60306,-3.60306,-0.03521091716085082
2023-01-03 02:38:00,-2.15539,-0.108732,-3.58844,-3.58844,-0.03499380668740674
2023-01-03 02:39:00,-2.13599,-0.132564,-3.61905,-3.61905,-0.03510776707316597
2023-01-03 02:40:00,-2.12229,-0.107243,-3.63102,-3.63102,-0.03543675955358729
2023-01-03 02:41:00,-2.07663,-0.105753,-3.54987,-3.54987,-0.03463985422733044
2023-01-03 02:42:00,-2.1143,-0.131074,-3.50063,-3.50063,-0.033944894900822455
2023-01-03 02:43:00,-2.12229,-0.132564,-3.43543,-3.43543,-0.03328396019984272
2023-01-03 02:44:00,-2.11087,-0.134053,-3.35826,-3.35826,-0.03250340749449038
2023-01-03 02:45:00,-2.08348,-0.135543,-3.30771,-3.30771,-0.03198914871773064
2023-01-03 02:46:00,-2.05722,-0.134054,-3.26646,-3.26646,-0.03159180455576777
2023-01-03 02:47:00,-2.0184,-0.135543,-3.17864,-3.17864,-0.030704959908746953
2023-01-03 02:48:00,-1.96245,-0.137032,-3.04824,-3.04824,-0.029392404755089793
2023-01-03 02:49:00,-1.92249,-0.153416,-2.93248,-2.93248,-0.028108223463354946
2023-01-03 02:50:00,-1.90195,-0.181716,-2.87394,-2.87394,-0.02730286241130281
2023-01-03 02:51:00,-1.90081,-0.202569,-2.85931,-2.85931,-0.026996703905157682
2023-01-03 02:52:00,-1.87798,-0.212996,-2.81807,-2.81807,-0.026507408139865643
2023-01-03 02:53:00,-1.84716,-0.218954,-2.75953,-2.75953,-0.02588067815090537
2023-01-03 02:54:00,-1.80948,-0.223422,-2.71428,-2.71428,-0.02539878111974824
2023-01-03 02:55:00,-1.80834,-0.230869,-2.68235,-2.68235,-0.025027157436428134
2023-01-03 02:56:00,-1.83118,-0.227892,-2.69434,-2.69434,-0.02517598168849379
2023-01-03 02:57:00,-1.82204,-0.221933,-2.63313,-2.63313,-0.024615734710538476
2023-01-03 02:58:00,-1.79693,-0.223423,-2.56527,-2.56527,-0.023931320484837735
2023-01-03 02:59:00,-1.7467,-0.223423,-2.5054,-2.5054,-0.02333835185361451
2023-01-03 03:00:00,-1.71587,-0.224911,-2.41757,-2.41757,-0.02245442298556109
2023-01-03 03:01:00,-1.6839,-0.224911,-2.32709,-2.32709,-0.02155544809288785
2023-01-03 03:02:00,-1.65422,-0.226401,-2.2313,-2.2313,-0.02059207501789911
2023-01-03 03:03:00,-1.71587,-0.223422,-2.17276,-2.17276,-0.02003516043721934
2023-01-03 03:04:00,-1.71472,-0.187674,-2.16344,-2.16344,-0.02021768404987748
2023-01-03 03:05:00,-1.68162,-0.162353,-2.14215,-2.14215,-0.02020023050398938
2023-01-03 03:06:00,-1.71244,-0.138522,-2.14615,-2.14615,-0.020423166940973295
2023-01-03 03:07:00,-1.65879,-0.128096,-2.14881,-2.14881,-0.02053132949710077
2023-01-03 03:08:00,-1.61312,-0.129585,-2.19671,-2.19671,-0.021002689619891376
2023-01-03 03:09:00,-1.60627,-0.134053,-2.25259,-2.25259,-0.021531839705820288
2023-01-03 03:10:00,-1.61654,-0.137031,-2.32309,-2.32309,-0.022218455242357542
2023-01-03 03:11:00,-1.70101,-0.137031,-2.38695,-2.38695,-0.02286078642426181
2023-01-03 03:12:00,-1.74212,-0.128095,-2.43619,-2.43619,-0.02342245416591789
2023-01-03 03:13:00,-1.73641,-0.134053,-2.49474,-2.49474,-0.023967924400680712
2023-01-03 03:14:00,-1.76039,-0.134053,-2.51071,-2.51071,-0.024131322298694725
2023-01-03 03:15:00,-1.79235,-0.151927,-2.51869,-2.51869,-0.024085189080376625
2023-01-03 03:16:00,-1.79235,-0.144479,-2.6105,-2.6105,-0.02506131833398459
2023-01-03 03:17:00,-1.80034,-0.150437,-2.70629,-2.70629,-0.025980363836247067
2023-01-03 03:18:00,-1.84829,-0.153416,-2.79677,-2.79677,-0.026868031112844394
2023-01-03 03:19:00,-1.85628,-0.144479,-2.80076,-2.80076,-0.026976042986709376
2023-01-03 03:20:00,-1.86313,-0.151927,-2.81939,-2.81939,-0.027113462931093874
2023-01-03 03:21:00,-1.862,-0.14448,-2.80343,-2.80343,-0.02701090840223396
2023-01-03 03:22:00,-1.92594,-0.17576,-2.80344,-2.80344,-0.0267944339069082
2023-01-03 03:23:00,-1.92593,-0.17278,-2.84601,-2.84601,-0.027246125754625896
2023-01-03 03:24:00,-1.91794,-0.193633,-2.87262,-2.87262,-0.027371251873075646
2023-01-03 03:25:00,-1.93162,-0.193631,-2.86461,-2.86461,-0.02729675382969839
2023-01-03 03:26:00,-2.01839,-0.172779,-2.91784,-2.91784,-0.027979326410898394
2023-01-03 03:27:00,-2.02866,-0.159373,-2.92449,-2.92449,-0.02814349825896318
2023-01-03 03:28:00,-2.05034,-0.148946,-2.94044,-2.94044,-0.028379387419749547
2023-01-03 03:29:00,-2.05606,-0.144478,-2.90985,-2.90985,-0.028108469489382212
2023-01-03 03:30:00,-2.04921,-0.157884,-2.87393,-2.87393,-0.027662029982948283
2023-01-03 03:31:00,-2.03323,-0.208526,-2.83002,-2.83002,-0.026883521750488474
2023-01-03 03:32:00,-2.04693,-0.220442,-2.82869,-2.82869,-0.026795772584196787
2023-01-03 03:33:00,-2.05949,-0.218953,-2.88591,-2.88591,-0.02738452992396176
2023-01-03 03:34:00,-2.0595,-0.214485,-2.9458,-2.9458,-0.028019924367274927
2023-01-03 03:35:00,-2.03553,-0.186186,-2.97375,-2.97375,-0.028494718264131347
2023-01-03 03:36:00,-1.96703,-0.190654,-2.9192,-2.9192,-0.027925128494028745
