Unnamed: 0,TIMESTAMP,RECORD,ZenDeg,AzDeg,AirMass,CRBattVolt_Avg,CRPTemp_Avg,ProcessTime_s_Max,GLOBAL_Avg,GLOBAL_Std,GLOBAL_Min,GLOBAL_Max,DIRECT_Avg,DIRECT_Std,DIRECT_Min,DIRECT_Max,DIFFUSE_Avg,DIFFUSE_Std,DIFFUSE_Min,DIFFUSE_Max,UPWARD_SW_Avg,UPWARD_SW_Std,UPWARD_SW_Min,UPWARD_SW_Max,DOWNWARD_Avg,DOWNWARD_Std,DOWNWARD_Min,DOWNWARD_Max,DWIRTEMP_Avg,DWIRTEMP_Std,DWIRTEMP_Min,DWIRTEMP_Max,UPWARD_LW_Avg,UPWARD_LW_Std,UPWARD_LW_Min,UPWARD_LW_Max,UWIRTEMP_Avg,UWIRTEMP_Std,UWIRTEMP_Min,UWIRTEMP_Max,DNITEMPC_Avg,DNITEMPC_Std,DNITEMPC_Min,DNITEMPC_Max,UVB_Avg,UVB_Std,UVB_Min,UVB_Max,SOIL_Avg,AIR_TEMPERATURE_Avg,RELATIVE_HUMIDITY_Avg,DEW_POINT_Avg,PRESSURE_Avg,GLOBTT_Avg,GLOBTT_Std,GLOBTT_Min,GLOBTT_Max,GH_IRCOR_Avg,GH_IRCOR_Std,GH_IRCOR_Min,GH_IRCOR_Max,DH_IRCOR_Avg,DH_IRCOR_Std,DH_IRCOR_Min,DH_IRCOR_Max,RN_Avg,RN_Std,RN_Min,RN_Max,WS_ms_Mean,Wdir_Mean,Wdir_Std,WS_Std,WS_Max,WD_SMM,PPT_Tot,PPT_Accum,GH_CALC_Avg,UVTEMP_Avg,UVSIGNAL_Avg,DWSIGNAL_Avg,UWSIGNAL_Avg,DWIRTEMPC_Avg,DWTERMO_Avg,UWIRTEMPC_Avg,UWTERMO_Avg,UVBw_Avg,UVBw_Std,UVBw_Min,UVBw_Max,dif_GH_CALC_GLOBAL,ratio_GH_CALC_GLOBAL,abs_dif_GH_CALC_GLOBAL,pct_dif_GH_CALC_GLOBAL,sum_SW,percent
3240,2023-01-03 00:00:00,301539,172.377,201.742,0.0,12.46,301.77,1.13,-1.9385,0.019,-1.98644,-1.91795,-0.172781,0.015,-0.178739,-0.134054,-2.70233,0.026,-2.75422,-2.67438,-0.00911436,0.015,-0.0341788,0.0,359.044,0.128,358.746,359.243,287.34,0.009,20.4682,20.4981,429.498,0.072,429.362,429.687,22.3985,0.006,22.3877,22.4096,19.6697,0.006,19.659,19.6807,3.20296e-05,0.0,1.91685e-05,5.77834e-05,-22.93,20.87,86.6,291.72999999999996,947.5,-2.26864,0.02,-2.31792,-2.238,-0.620407,0.018,-0.66808,-0.59754,-1.16613,0.024,-1.21294,-1.13787,-71.065,0.165,-71.4218,-70.8198,0.28,320.4,11.37,0.034,0.34,320,0.0,0.0,-2.70233,298.31,0.00013753,-429.355,-46.3843,20.4841,-62.497,22.3985,-3.1447,3.20296e-05,0.0,1.91685e-05,5.77834e-05,-0.76383,1.3940314676296106,0.76383,39.40314676296106,-2.531075974674866,-0.02531075974674866
3241,2023-01-03 00:01:00,301540,172.463,200.122,0.0,12.47,301.75,1.131,-1.98759,0.011,-2.0207,-1.9522,-0.160865,0.022,-0.178739,-0.134054,-2.84071,0.051,-2.9538,-2.75422,-0.0182287,0.017,-0.0341788,0.0,358.613,0.13,358.365,358.817,287.34,0.007,20.4483,20.4807,429.346,0.142,429.09,429.533,22.3837,0.006,22.3748,22.3946,19.6618,0.007,19.647,19.6771,3.13817e-05,0.0,1.91764e-05,5.77763e-05,-22.98,20.84,86.9,291.75,947.5,-2.3046,0.021,-2.35789,-2.27796,-0.662785,0.011,-0.697222,-0.628723,-1.29669,0.048,-1.40538,-1.21175,-71.3777,0.06,-71.5219,-71.2695,0.169,340.0,33.03,0.039,0.28,309,0.0,0.0,-2.84071,298.31,0.000134779,-431.54,-47.3386,20.4645,-62.8152,22.3837,-3.2094,3.13817e-05,0.0,1.91764e-05,5.77763e-05,-0.8531200000000001,1.4292233307674118,0.8531200000000001,42.92233307674119,-2.6812348149621723,-0.026812348149621724
3242,2023-01-03 00:02:00,301541,172.543,198.464,0.0,12.47,301.72999999999996,1.129,-2.00129,0.019,-2.05495,-1.98645,-0.14746,0.02,-0.178739,-0.134054,-2.96977,0.034,-3.03363,-2.91389,-0.0341788,0.0,-0.0341788,-0.0341788,358.179,0.115,357.996,358.408,287.34,0.006,20.4359,20.46,429.079,0.058,428.972,429.175,22.3687,0.006,22.3555,22.3797,19.6467,0.006,19.6362,19.6594,3.39384e-05,0.0,-1.92611e-05,5.77715e-05,-22.98,20.9,86.0,291.64,947.5,-2.3459,0.018,-2.35789,-2.31792,-0.669535,0.018,-0.72125,-0.652752,-1.41765,0.032,-1.48045,-1.36427,-71.5355,0.167,-71.8073,-71.21,0.107,331.3,31.01,0.018,0.14,0,0.0,0.0,-2.96977,298.31,0.000145782,-433.804,-49.9907,20.4462,-63.1447,22.3687,-3.3892,3.39384e-05,0.0,-1.92611e-05,5.77715e-05,-0.96848,1.4839278665260907,0.96848,48.39278665260907,-2.823557136909577,-0.028235571369095772
3243,2023-01-03 00:03:00,301542,172.616,196.777,0.0,12.47,301.71,1.129,-2.02526,0.021,-2.05495,-1.98644,-0.14597,0.02,-0.178738,-0.134054,-2.97508,0.025,-2.99372,-2.91387,-0.0467109,0.016,-0.0683576,-0.0341786,358.35,0.152,358.113,358.633,287.34,0.008,20.4154,20.4464,429.186,0.052,429.05,429.272,22.3553,0.007,22.3435,22.3661,19.6294,0.006,19.6185,19.6409,2.88239e-05,0.0,1.91701e-05,5.77811e-05,-22.93,20.9,86.0,291.64,947.5,-2.36853,0.018,-2.39785,-2.35787,-0.698992,0.021,-0.730445,-0.65684,-1.42936,0.022,-1.45481,-1.3726,-71.4886,0.143,-71.6836,-71.1818,0.069,300.5,24.04,0.019,0.12,303,0.0,0.0,-2.97508,298.31,0.000123777,-432.016,-47.2496,20.4307,-62.8844,22.3553,-3.20337,2.88239e-05,0.0,1.91701e-05,5.77811e-05,-0.9498200000000003,1.468986698004207,0.9498200000000003,46.898669800420706,-2.8303205160388494,-0.028303205160388496
3244,2023-01-03 00:04:00,301543,172.682,195.052,0.0,12.47,301.69,1.131,-1.98645,0.02,-2.0207,-1.9522,-0.154907,0.022,-0.178739,-0.134054,-2.86998,0.048,-2.95379,-2.79414,-0.054686,0.019,-0.102536,-0.0341786,358.611,0.057,358.529,358.713,287.34,0.006,20.4043,20.4287,429.378,0.931,429.085,434.379,22.3682,0.158,22.3197,23.216,19.6164,0.006,19.6033,19.6261,2.88186e-05,0.0,0.0,5.77763e-05,-22.91,20.9,86.0,291.64,947.5,-2.36055,0.01,-2.39785,-2.35787,-0.667128,0.02,-0.702332,-0.63179,-1.33235,0.048,-1.41728,-1.25524,-71.3789,0.94,-76.4317,-71.0922,0.155,228.7,12.82,0.058,0.28,228,0.0,0.0,-2.86998,298.32,0.000123777,-429.753,-45.552,20.4188,-62.5551,22.3682,-3.08827,2.88186e-05,0.0,0.0,5.77763e-05,-0.8835299999999999,1.4447783734803292,0.8835299999999999,44.477837348032914,-2.716334798822808,-0.027163347988228084
3245,2023-01-03 00:05:00,301544,172.741,193.296,0.0,12.47,301.66999999999996,1.13,-2.00129,0.017,-2.0207,-1.98644,-0.17427,0.013,-0.178739,-0.134054,-2.80211,0.026,-2.83405,-2.75421,-0.0694968,0.011,-0.102536,-0.0341786,359.363,0.707,358.501,360.775,287.34,0.007,20.3827,20.4135,429.194,0.052,429.088,429.281,22.3208,0.006,22.3108,22.3303,19.6053,0.006,19.5944,19.6157,3.26642e-05,0.0,1.91693e-05,5.77811e-05,-22.91,20.9,86.0,291.64,947.5,-2.35921,0.013,-2.39785,-2.31791,-0.699955,0.022,-0.737075,-0.667059,-1.28545,0.024,-1.33446,-1.21651,-70.4622,0.723,-71.3154,-68.961,0.299,170.8,50.93,0.165,0.6,157,0.0,0.0,-2.80211,298.32,0.000140281,-423.894,-44.1427,20.4011,-61.7021,22.3208,-2.99272,3.26642e-05,0.0,1.91693e-05,5.77811e-05,-0.8008199999999999,1.400151902023195,0.8008199999999999,40.015190202319495,-2.629236754156433,-0.026292367541564332
3246,2023-01-03 00:06:00,301545,172.792,191.513,0.0,12.46,301.65999999999997,1.13,-1.9305,0.019,-1.98644,-1.91794,-0.171291,0.017,-0.178739,-0.134054,-2.71962,0.029,-2.75422,-2.67439,-0.0660788,0.012,-0.102536,-0.0341786,362.05,0.702,360.981,363.396,287.34,0.005,20.375,20.3961,429.205,0.17,428.981,429.511,22.3093,0.005,22.2974,22.3205,19.5932,0.007,19.5781,19.6068,2.75451e-05,0.0,1.91693e-05,5.77716e-05,-22.88,20.9,86.0,291.64,947.5,-2.3299,0.023,-2.35788,-2.27796,-0.687597,0.024,-0.739098,-0.657834,-1.27105,0.022,-1.31776,-1.23078,-67.7757,0.529,-68.7585,-66.7855,0.219,40.84,8.55,0.079,0.33,33,0.0,0.0,-2.71962,298.32,0.000118276,-404.863,-42.9996,20.3868,-58.932,22.3093,-2.91523,2.75451e-05,0.0,1.91693e-05,5.77716e-05,-0.7891199999999998,1.4087645687645687,0.7891199999999998,40.876456876456864,-2.549682679915457,-0.025496826799154573
3247,2023-01-03 00:07:00,301546,172.837,189.706,0.0,12.46,301.64,1.142,-1.92366,0.032,-1.9522,-1.84945,-0.17576,0.011,-0.178739,-0.134054,-2.65443,0.041,-2.75422,-2.59455,-0.0603825,0.017,-0.102536,-0.0341788,365.798,1.245,363.573,367.869,287.34,0.007,20.3567,20.3856,429.62,0.055,429.489,429.741,22.3013,0.004,22.2924,22.308,19.5808,0.006,19.5674,19.5941,3.0745e-05,0.0,1.91693e-05,5.77811e-05,-22.91,20.9,86.4,291.7,947.56,-2.26463,0.038,-2.31792,-2.19803,-0.761452,0.014,-0.788153,-0.731395,-1.29991,0.022,-1.35349,-1.26767,-64.5231,1.202,-66.6016,-62.5698,0.359,44.19,6.044,0.059,0.47,55,0.0,0.0,-2.65443,298.32,0.000132029,-378.575,-36.1864,20.373,-55.1056,22.3013,-2.45331,3.0745e-05,0.0,1.91693e-05,5.77811e-05,-0.7307700000000001,1.3798852188016595,0.7307700000000001,37.98852188016594,-2.4800417310275518,-0.02480041731027552
3248,2023-01-03 00:08:00,301547,172.874,187.869,0.0,12.46,301.62,1.13,-1.81521,0.028,-1.84946,-1.78096,-0.156397,0.022,-0.17874,-0.134055,-2.53469,0.03,-2.59456,-2.47482,-0.0250645,0.015,-0.034179,0.0,370.062,1.174,368.062,371.976,287.34,0.004,20.3552,20.3691,429.89,0.12,429.657,430.077,22.2955,0.005,22.2862,22.305,19.5712,0.006,19.5583,19.5855,3.07419e-05,0.0,1.91701e-05,5.77811e-05,-22.91,20.87,87.6,291.9,947.583,-2.09546,0.054,-2.19803,-1.99821,-0.744024,0.012,-0.767168,-0.719634,-1.28626,0.015,-1.31413,-1.25931,-60.5474,1.051,-62.2961,-58.8389,0.516,55.53,3.547,0.106,0.68,59,0.0,0.0,-2.53469,298.31,0.000132029,-348.926,-31.7034,20.364,-50.7898,22.2955,-2.14938,3.07419e-05,0.0,1.91701e-05,5.77811e-05,-0.7194799999999999,1.396361853449463,0.7194799999999999,39.63618534494631,-2.379501049973721,-0.023795010499737212
3249,2023-01-03 00:09:00,301548,172.903,186.026,0.0,12.46,301.59999999999997,1.13,-1.75927,0.032,-1.78096,-1.67821,-0.177251,0.008,-0.17874,-0.134055,-2.43491,0.034,-2.51474,-2.39498,-0.0011393,0.006,-0.034179,0.0,374.023,1.029,372.154,375.634,287.34,0.006,20.3425,20.3664,430.067,0.038,429.986,430.168,22.2954,0.005,22.284,22.3073,19.5632,0.006,19.547,19.5762,3.07406e-05,0.0,1.91693e-05,5.77762e-05,-22.85,20.74,88.0,291.84999999999997,947.547,-1.90897,0.066,-1.99822,-1.7984,-0.772366,0.02,-0.803937,-0.721629,-1.2847,0.016,-1.31887,-1.24677,-56.8161,1.017,-58.6938,-55.2591,0.721,59.53,2.789,0.03,0.78,60,0.0,0.0,-2.43491,298.31,0.000132029,-321.474,-29.0736,20.3579,-46.7938,22.2954,-1.97109,3.07406e-05,0.0,1.91693e-05,5.77762e-05,-0.67564,1.3840456553002098,0.67564,38.40456553002098,-2.2590170247933576,-0.022590170247933576
3250,2023-01-03 00:10:00,301549,172.924,184.168,0.0,12.46,301.58,1.133,-1.62227,0.043,-1.67821,-1.54121,-0.17874,0.0,-0.17874,-0.17874,-2.37902,0.02,-2.39498,-2.35507,-0.0011393,0.006,-0.0341789,0.0,376.775,0.63,375.606,377.908,287.34,0.005,20.3349,20.3572,430.348,0.132,430.123,430.571,22.2962,0.005,22.2886,22.3073,19.5538,0.005,19.5442,19.567,3.20264e-05,0.0,1.91717e-05,5.77787e-05,-22.79,20.7,88.0,291.81,947.5,-1.7118,0.06,-1.7984,-1.63854,-0.694745,0.031,-0.736956,-0.62551,-1.29801,0.018,-1.33133,-1.26164,-54.2674,0.527,-55.2419,-53.2954,0.62,46.3,4.267,0.048,0.71,55,0.0,0.0,-2.37902,298.31,0.00013753,-302.131,-25.001,20.3468,-43.9784,22.2962,-1.69498,3.20264e-05,0.0,1.91717e-05,5.77787e-05,-0.75675,1.4664759873510576,0.75675,46.647598735105746,-2.2016413508867356,-0.022016413508867357
3251,2023-01-03 00:11:00,301550,172.938,182.302,0.0,12.46,301.57,1.133,-1.51268,0.025,-1.57546,-1.47272,-0.174271,0.013,-0.17874,-0.134055,-2.37104,0.022,-2.39499,-2.31516,0.0011393,0.006,0.0,0.034179,379.138,0.665,378.005,380.134,287.34,0.007,20.3173,20.3454,430.622,0.074,430.503,430.766,22.297,0.005,22.2882,22.3094,19.5459,0.006,19.5347,19.5589,2.9463e-05,0.0,1.91732e-05,5.77691e-05,-22.8,20.75,88.4,291.91999999999996,947.5,-1.55461,0.06,-1.63854,-1.47868,-0.636657,0.015,-0.676111,-0.611179,-1.35006,0.022,-1.39446,-1.3069,-52.1217,0.607,-53.1826,-51.1793,0.533,50.5,3.631,0.039,0.58,50,0.0,0.0,-2.37104,298.29999999999995,0.000126528,-285.353,-21.0395,20.333,-41.5362,22.297,-1.42641,2.9463e-05,0.0,1.91732e-05,5.77691e-05,-0.8583599999999998,1.5674432133696483,0.8583599999999998,56.744321336964845,-2.198091072917545,-0.021980910729175452
3252,2023-01-03 00:12:00,301551,172.943,180.436,0.0,12.46,301.54999999999995,1.13,-1.39622,0.04,-1.47272,-1.33572,-0.163844,0.021,-0.17874,-0.134054,-2.34575,0.02,-2.39497,-2.31514,0.00797505,0.014,0.0,0.0341788,381.113,0.437,380.344,381.803,287.34,0.005,20.3142,20.3307,430.84,0.074,430.708,430.959,22.2984,0.004,22.2907,22.3062,19.539,0.006,19.5287,19.5573,2.94643e-05,0.0,-1.92612e-05,5.77787e-05,-22.78,20.79,88.0,291.89,947.5,-1.43072,0.036,-1.47868,-1.35878,-0.563301,0.032,-0.622421,-0.511992,-1.375,0.019,-1.42542,-1.32416,-50.2977,0.396,-51.0339,-49.7082,0.432,52.14,3.834,0.036,0.53,57,0.0,0.0,-2.34575,298.29999999999995,0.000126528,-271.315,-17.9434,20.3212,-39.4927,22.2984,-1.2165,2.94643e-05,0.0,-1.92612e-05,5.77787e-05,-0.9495299999999998,1.680071908438498,0.9495299999999998,68.00719084384981,-2.1831472132828527,-0.021831472132828527
3253,2023-01-03 00:13:00,301552,172.941,178.543,0.0,12.46,301.53,1.126,-1.30489,0.033,-1.36996,-1.26722,-0.166823,0.02,-0.178739,-0.134054,-2.30184,0.031,-2.35506,-2.23531,0.0227859,0.016,0.0,0.0341788,382.099,0.1,381.82,382.239,287.34,0.004,20.3014,20.3204,431.129,0.109,430.926,431.349,22.3008,0.007,22.2865,22.3133,19.5385,0.005,19.5273,19.553,2.94608e-05,0.0,1.91693e-05,5.77643e-05,-22.8,20.7,89.0,291.97999999999996,947.5,-1.34946,0.027,-1.39875,-1.31882,-0.493942,0.032,-0.554417,-0.454736,-1.3567,0.03,-1.40694,-1.28958,-49.5472,0.097,-49.7906,-49.3424,0.671,56.67,4.893,0.105,0.87,60,0.0,0.0,-2.30184,298.31,0.000126528,-264.157,-13.882,20.3113,-38.4508,22.3008,-0.941152,2.94608e-05,0.0,1.91693e-05,5.77643e-05,-0.9969499999999998,1.7640107595276229,0.9969499999999998,76.40107595276227,-2.1362814964574635,-0.021362814964574636
3254,2023-01-03 00:14:00,301553,172.931,176.673,0.0,12.46,301.51,1.142,-1.26037,0.014,-1.26722,-1.23297,-0.174271,0.013,-0.17874,-0.134054,-2.23797,0.023,-2.31514,-2.1954,0.0296217,0.021,0.0,0.0683578,381.254,0.546,380.178,381.964,287.34,0.005,20.2928,20.3102,431.363,0.05,431.246,431.434,22.2996,0.005,22.2865,22.3117,19.5384,0.004,19.5245,19.5494,2.69015e-05,0.0,1.91693e-05,5.77786e-05,-22.83,20.61,89.0,291.9,947.5,-1.24955,0.025,-1.31882,-1.19893,-0.432625,0.021,-0.453714,-0.384718,-1.27326,0.032,-1.36703,-1.21274,-50.5716,0.563,-51.6518,-49.7359,0.67,54.95,5.676,0.17,0.95,62,0.0,0.0,-2.23797,298.32,0.000115525,-269.628,-10.331,20.3028,-39.2472,22.2996,-0.70041,2.69015e-05,0.0,1.91693e-05,5.77786e-05,-0.9775999999999998,1.7756452470306336,0.9775999999999998,77.56452470306337,-2.065023691821242,-0.02065023691821242
3255,2023-01-03 00:15:00,301554,172.914,174.817,0.0,12.46,301.5,1.142,-1.2364,0.018,-1.26722,-1.19872,-0.169803,0.018,-0.17874,-0.134055,-2.28987,0.042,-2.35506,-2.23531,0.00569648,0.013,0.0,0.0341789,379.4,0.352,378.807,380.053,287.34,0.005,20.2824,20.2988,431.442,0.075,431.264,431.642,22.3016,0.007,22.2904,22.3163,19.5387,0.005,19.5283,19.5521,3.07395e-05,0.0,1.91733e-05,5.77811e-05,-22.79,20.69,89.0,291.97999999999996,947.5,-1.17628,0.025,-1.23889,-1.15896,-0.370905,0.019,-0.412835,-0.332072,-1.28117,0.034,-1.33906,-1.23122,-52.4192,0.371,-53.178,-51.7109,0.36,34.5,7.097,0.042,0.5,41,0.0,0.0,-2.28987,298.32,0.000132029,-281.924,-9.33236,20.2916,-41.0369,22.3016,-0.632702,3.07395e-05,0.0,1.91733e-05,5.77811e-05,-1.0534700000000001,1.852046263345196,1.0534700000000001,85.20462633451959,-2.1213639366696637,-0.021213639366696638
3256,2023-01-03 00:16:00,301555,172.888,172.964,0.0,12.46,301.47999999999996,1.129,-1.23982,0.022,-1.26722,-1.19872,-0.157886,0.022,-0.178739,-0.134054,-2.33643,0.022,-2.39498,-2.31514,0.030761,0.018,0.0,0.0683577,377.536,0.91,375.743,378.754,287.34,0.005,20.2719,20.2974,431.634,0.043,431.558,431.714,22.2937,0.006,22.2816,22.3086,19.5379,0.004,19.5281,19.5462,3.20213e-05,0.0,1.91685e-05,5.77811e-05,-22.79,20.7,89.0,291.98999999999995,947.487,-1.13765,0.029,-1.15896,-1.07903,-0.335835,0.038,-0.388308,-0.257467,-1.28287,0.039,-1.37064,-1.21814,-54.4641,0.852,-56.095,-53.2758,0.447,22.17,13.9,0.041,0.52,33,0.0,0.0,-2.33643,298.32,0.00013753,-294.463,-5.82578,20.285,-42.8621,22.2937,-0.394968,3.20213e-05,0.0,1.91685e-05,5.77811e-05,-1.09661,1.8844912971237762,1.09661,88.44912971237761,-2.1797587702913095,-0.021797587702913096
3257,2023-01-03 00:17:00,301556,172.855,171.126,0.0,12.46,301.46,1.127,-1.25809,0.031,-1.30147,-1.19872,-0.160865,0.025,-0.223424,-0.134054,-2.3351,0.02,-2.35507,-2.31514,0.0330396,0.011,0.0,0.0683576,373.911,1.06,372.143,375.642,287.34,0.006,20.2646,20.288,431.501,0.047,431.403,431.631,22.2855,0.006,22.2741,22.3029,19.5352,0.005,19.5248,19.5473,3.39465e-05,0.0,1.91686e-05,5.77835e-05,-22.79,20.66,89.0,291.95,947.4,-1.11633,0.02,-1.15897,-1.07903,-0.278474,0.021,-0.323423,-0.234485,-1.1934,0.026,-1.23305,-1.13001,-57.902,1.036,-59.6293,-56.3014,0.367,333.1,19.41,0.046,0.45,7,0.0,0.0,-2.3351,298.32,0.000145782,-319.098,-7.06862,20.2781,-46.448,22.2855,-0.479228,3.39465e-05,0.0,1.91686e-05,5.77835e-05,-1.0770100000000002,1.856067530939758,1.0770100000000002,85.60675309397581,-2.175484188235518,-0.02175484188235518
3258,2023-01-03 00:18:00,301557,172.814,169.311,0.0,12.46,301.44,1.136,-1.37225,0.034,-1.43847,-1.30147,-0.160866,0.022,-0.17874,-0.134055,-2.31648,0.024,-2.35507,-2.27523,0.0273431,0.019,0.0,0.0683579,370.211,1.057,368.395,371.998,287.34,0.004,20.2618,20.2799,431.293,0.093,431.172,431.493,22.2766,0.005,22.2668,22.2851,19.5323,0.005,19.5239,19.5525,3.0106e-05,0.0,1.91686e-05,0.000115515,-22.82,20.57,89.0,291.85999999999996,947.4,-1.10701,0.039,-1.19893,-1.03907,-0.315307,0.017,-0.355154,-0.279478,-1.08465,0.047,-1.16397,-0.999566,-61.4237,0.977,-63.16,-59.8106,0.497,290.4,6.128,0.057,0.58,286,0.0,0.0,-2.31648,298.32,0.000129279,-344.288,-9.38785,20.2723,-50.1147,22.2766,-0.636465,3.0106e-05,0.0,1.91686e-05,0.000115515,-0.9442299999999999,1.688088905082893,0.9442299999999999,68.8088905082893,-2.1568775547520054,-0.021568775547520055
3259,2023-01-03 00:19:00,301558,172.766,167.515,0.0,12.46,301.42999999999995,1.128,-1.47044,0.033,-1.54122,-1.43847,-0.174271,0.013,-0.17874,-0.134055,-2.41494,0.077,-2.51474,-2.27523,0.0136716,0.017,0.0,0.034179,366.576,0.874,365.186,368.217,287.34,0.004,20.2563,20.2734,431.17,0.111,430.982,431.319,22.2691,0.007,22.2537,22.2882,19.5268,0.005,19.5163,19.5355,3.2662e-05,0.0,1.91685e-05,5.77812e-05,-22.84,20.47,89.0,291.76,947.4,-1.25089,0.056,-1.35879,-1.15896,-0.337555,0.018,-0.382277,-0.309166,-1.09461,0.056,-1.16998,-0.988845,-64.9457,0.791,-66.2097,-63.3904,0.647,285.6,2.551,0.056,0.81,286,0.0,0.0,-2.41494,298.32,0.000140281,-369.023,-10.5419,20.2662,-53.7152,22.2691,-0.714707,3.2662e-05,0.0,1.91685e-05,5.77812e-05,-0.9445000000000001,1.6423247463344306,0.9445000000000001,64.23247463344306,-2.2420561706010393,-0.022420561706010395
3260,2023-01-03 00:20:00,301559,172.711,165.75,0.0,12.46,301.40999999999997,1.131,-1.59602,0.036,-1.64397,-1.54122,-0.14895,0.021,-0.17874,-0.134055,-2.62783,0.071,-2.75423,-2.51474,0.00797509,0.014,0.0,0.034179,363.998,0.676,362.884,365.127,287.34,0.006,20.2422,20.2688,431.039,0.043,430.961,431.152,22.2631,0.005,22.253,22.2789,19.5266,0.007,19.5137,19.5431,3.01057e-05,0.0,1.91693e-05,5.7781e-05,-22.89,20.4,89.0,291.69,947.4,-1.41607,0.046,-1.51864,-1.35879,-0.410366,0.024,-0.448232,-0.374101,-1.24599,0.055,-1.35111,-1.15688,-67.4593,0.688,-68.5544,-66.2289,0.572,298.2,7.365,0.089,0.73,290,0.0,0.0,-2.62783,298.31,0.000129278,-386.212,-11.9623,20.2529,-56.2171,22.2631,-0.811004,3.01057e-05,0.0,1.91693e-05,5.7781e-05,-1.03181,1.6464893923635042,1.03181,64.64893923635042,-2.480083691915384,-0.024800836919153843
3261,2023-01-03 00:21:00,301560,172.648,164.011,0.0,12.46,301.39,1.138,-1.69077,0.037,-1.78096,-1.64396,-0.132565,0.018,-0.17874,-0.0893697,-2.80346,0.045,-2.87398,-2.71431,0.00797507,0.014,0.0,0.0341789,361.868,0.533,361.054,362.852,287.34,0.008,20.2181,20.2462,430.819,0.148,430.595,431.047,22.2437,0.009,22.226,22.2649,19.5174,0.004,19.5074,19.5264,3.45837e-05,0.0,1.91701e-05,5.77834e-05,-22.92,20.4,89.0,291.69,947.4,-1.5666,0.048,-1.63854,-1.47868,-0.462573,0.028,-0.54026,-0.424725,-1.37204,0.034,-1.43036,-1.30405,-69.4216,0.415,-70.0439,-68.6142,0.61,281.1,5.393,0.067,0.71,277,0.0,0.0,-2.80346,298.31,0.000148533,-400.071,-13.5269,20.2334,-58.2345,22.2437,-0.91708,3.45837e-05,0.0,1.91701e-05,5.77834e-05,-1.1126899999999997,1.6580966068714253,1.1126899999999997,65.80966068714253,-2.67198485478911,-0.026719848547891098
3262,2023-01-03 00:22:00,301561,172.578,162.303,0.0,12.45,301.37,1.137,-1.83005,0.055,-1.91796,-1.74671,-0.116181,0.025,-0.134055,-0.044685,-2.96579,0.049,-3.03365,-2.87398,-0.0011393,0.006,-0.034179,0.0,360.891,0.075,360.719,361.038,287.34,0.01,20.1903,20.2257,430.37,0.092,430.171,430.572,22.2249,0.007,22.2154,22.2357,19.5114,0.006,19.4962,19.5221,3.33111e-05,0.0,1.91693e-05,5.77858e-05,-22.94,20.4,89.0,291.69,947.4,-1.69182,0.039,-1.75843,-1.63853,-0.584343,0.056,-0.675215,-0.499879,-1.51395,0.05,-1.58527,-1.42202,-70.063,0.089,-70.2088,-69.8125,0.6,292.2,4.405,0.045,0.68,289,0.0,0.0,-2.96579,298.31,0.000143031,-405.775,-18.5316,20.2076,-59.0648,22.2249,-1.25638,3.33111e-05,0.0,1.91693e-05,5.77858e-05,-1.1357400000000002,1.6206059943717386,1.1357400000000002,62.060599437173856,-2.8505824067866574,-0.028505824067866576
3263,2023-01-03 00:23:00,301562,172.502,160.623,0.0,12.45,301.35999999999996,1.131,-1.9465,0.024,-1.98646,-1.91796,-0.0878804,0.024,-0.134055,-0.0446849,-3.07889,0.025,-3.11348,-3.03365,0.0,0.0,0.0,0.0,361.163,0.143,360.916,361.391,287.34,0.01,20.1612,20.198,430.371,0.082,430.232,430.532,22.2096,0.008,22.1948,22.2251,19.5008,0.005,19.487,19.5108,2.88268e-05,0.0,1.91693e-05,5.77714e-05,-22.96,20.4,89.0,291.69,947.4,-1.81305,0.038,-1.87832,-1.75843,-0.710057,0.027,-0.755977,-0.675214,-1.63785,0.028,-1.67939,-1.58527,-69.9185,0.195,-70.2918,-69.6298,0.475,290.3,6.936,0.105,0.67,294,0.0,0.0,-3.07889,298.31,0.000123777,-402.757,-17.2,20.1784,-58.6255,22.2096,-1.1661,2.88268e-05,0.0,1.91693e-05,5.77714e-05,-1.13239,1.5817569997431287,1.13239,58.17569997431288,-2.9917610286548517,-0.02991761028654852
3264,2023-01-03 00:24:00,301563,172.419,158.986,0.0,12.46,301.34,1.14,-1.98075,0.013,-1.98646,-1.95221,-0.0521325,0.023,-0.0893701,0.0,-3.09353,0.022,-3.11349,-3.03364,-0.0159502,0.019,-0.0683576,0.0,361.603,0.167,361.319,361.94,287.34,0.008,20.135,20.1631,429.968,0.234,429.637,430.311,22.1927,0.009,22.178,22.2122,19.4906,0.006,19.4759,19.5046,3.33111e-05,0.0,1.91756e-05,5.7781e-05,-22.92,20.4,89.0,291.69,947.4,-1.93561,0.043,-1.99822,-1.87832,-0.757151,0.015,-0.771303,-0.72275,-1.66746,0.019,-1.68893,-1.61623,-69.1054,0.395,-69.7488,-68.4001,0.335,291.0,6.953,0.033,0.41,284,0.0,0.0,-3.09353,298.29999999999995,0.000143031,-398.574,-21.6942,20.149,-58.0166,22.1927,-1.47079,3.33111e-05,0.0,1.91756e-05,5.7781e-05,-1.1127799999999999,1.561797299002903,1.1127799999999999,56.17972990029029,-3.0418531722682003,-0.030418531722682003
